  -1.1952286093336509e-01  -1.6783627165949810e-01   1.6783627165942705e-01   1.6783627165920284e-01   1.6783627165931703e-01   1.6783627165928153e-01   1.6783627165933521e-01   1.6783627165936046e-01   1.6783627165932014e-01   1.6783627165933590e-01   1.6783627165933898e-01   1.6783627165931550e-01   1.6783627165933324e-01   1.6783627165932116e-01   1.6783627165933171e-01   1.6783627165936610e-01  -1.6783627165935652e-01   1.6783627165932322e-01   1.6783627165935316e-01  -1.6783627165932813e-01  -1.6783627165934109e-01  -1.6783627165933238e-01   1.6783627165934284e-01  -1.6783627165932657e-01  -1.6783627165934401e-01  -1.6783627165932768e-01  -1.6783627165933318e-01  -1.6783627165934792e-01  -1.6783627165933440e-01  -1.6783627165933535e-01  -1.6783627165934620e-01  -1.6783627165933784e-01  -1.6783627165934228e-01  -1.6783627165933895e-01   1.6783627165933154e-01   1.6783627165933709e-01  -1.6783627165934101e-01  -1.6783627165933340e-01  -1.6783627165934112e-01  -1.6783627165934006e-01   1.6783627165933188e-01  -1.6783627165933654e-01   1.6783627165933374e-01  -1.6783627165934095e-01  -1.6783627165933718e-01   1.6783627165933901e-01  -1.6783627165933640e-01   1.6783627165933940e-01   1.6783627165933845e-01  -1.6783627165933351e-01  -1.6783627165933998e-01  -1.1952286093342793e-01  -1.6783627165932877e-01  -1.6783627165933732e-01   1.6783627165933174e-01   1.6783627165932927e-01  -1.6783627165933016e-01  -1.6783627165933712e-01   1.6783627165933387e-01  -1.6783627165933532e-01  -1.6783627165933798e-01   1.6783627165933590e-01  -1.6783627165933687e-01   1.6783627165933654e-01   1.6783627165933557e-01   1.6783627165933904e-01   1.6783627165933562e-01  -1.6783627165934065e-01   1.6783627165933679e-01  -1.6783627165933818e-01
   1.1952286093336413e-01   1.6766233850814133e-01  -1.6714089955701969e-01  -1.6627303556790635e-01  -1.6506054532193323e-01  -1.6350594188980849e-01  -1.6161244742477546e-01  -1.5938398648314719e-01  -1.5682517789049266e-01  -1.5394132516848252e-01  -1.5073840554219936e-01  -1.4722305755166812e-01  -1.4340256729247197e-01  -1.3928485331402291e-01  -1.3487845020739486e-01  -1.3019249091590515e-01   1.2523668780571162e-01  -1.2002131253556378e-01  -1.1455717476719146e-01   1.0885559976044672e-01   1.0292840490025952e-01   9.6787875203062257e-02  -9.0446737854375958e-02   8.3918135829663440e-02   7.7215600653611785e-02   7.0353024353863883e-02   6.3344630667782870e-02   5.6204945561507555e-02   4.8948767122682250e-02   4.1591134889203227e-02   3.4147298677429973e-02   2.6632686974626927e-02   1.9062874961086284e-02   1.1453552228161844e-02  -3.8204902592127075e-03   3.8204902592122400e-03  -1.1453552228161768e-02  -1.9062874961084782e-02  -2.6632686974627621e-02  -3.4147298677427891e-02   4.1591134889201450e-02  -4.8948767122682167e-02   5.6204945561501490e-02  -6.3344630667785201e-02  -7.0353024353866658e-02   7.7215600653609190e-02  -8.3918135829668006e-02   9.0446737854373599e-02   9.6787875203065657e-02  -1.0292840490025418e-01  -1.0885559976045332e-01  -1.1952286093342712e-01  -1.6766233850797224e-01  -1.6714089955693162e-01   1.6627303556803533e-01   1.6506054532194675e-01  -1.6350594188985582e-01  -1.6161244742477687e-01   1.5938398648312216e-01  -1.5682517789050693e-01  -1.5394132516848349e-01   1.5073840554219700e-01  -1.4722305755168569e-01   1.4340256729247297e-01   1.3928485331403526e-01   1.3487845020739883e-01   1.3019249091588056e-01  -1.2523668780569996e-01   1.1455717476718015e-01  -1.2002131253557459e-01
  -1.1952286093336105e-01  -1.6714089955709047e-01   1.6506054532203854e-01   1.6161244742464276e-01   1.5682517789048420e-01   1.5073840554214618e-01   1.4340256729247036e-01   1.3487845020741565e-01   1.2523668780568470e-01   1.1455717476718059e-01   1.0292840490025727e-01   9.0446737854363010e-02   7.7215600653611619e-02   6.3344630667779511e-02   4.8948767122686559e-02   3.4147298677435961e-02  -1.9062874961086499e-02   3.8204902592132066e-03  -1.1453552228163112e-02   2.6632686974624665e-02   4.1591134889202339e-02   5.6204945561501816e-02  -7.0353024353868920e-02   8.3918135829663204e-02   9.6787875203068766e-02   1.0885559976044545e-01   1.2002131253556975e-01   1.3019249091589002e-01   1.3928485331403365e-01   1.4722305755168344e-01   1.5394132516849077e-01   1.5938398648312485e-01   1.6350594188986786e-01   1.6627303556804146e-01  -1.6766233850797577e-01  -1.6766233850798118e-01   1.6627303556804443e-01   1.6350594188985904e-01   1.5938398648312768e-01   1.5394132516848516e-01  -1.4722305755168166e-01   1.3928485331403587e-01  -1.3019249091587984e-01   1.2002131253557680e-01   1.0885559976045155e-01  -9.6787875203066032e-02   8.3918135829668172e-02  -7.0353024353867741e-02  -5.6204945561503294e-02   4.1591134889202706e-02   2.6632686974627274e-02  -1.1952286093342757e-01  -1.6714089955692407e-01  -1.6506054532195569e-01   1.6161244742477265e-01   1.5682517789050188e-01  -1.5073840554219234e-01  -1.4340256729247439e-01   1.3487845020739550e-01  -1.2523668780569602e-01  -1.1455717476718087e-01   1.0292840490025618e-01  -9.0446737854372711e-02   7.7215600653608482e-02   6.3344630667783633e-02   4.8948767122683021e-02   3.4147298677426989e-02  -1.9062874961085649e-02  -1.1453552228161907e-02  -3.8204902592126303e-03
   1.1952286093335732e-01   1.6627303556819720e-01  -1.6161244742485351e-01  -1.5394132516835085e-01  -1.4340256729244369e-01  -1.3019249091583537e-01  -1.1455717476717714e-01  -9.6787875203074580e-02  -7.7215600653600405e-02  -5.6204945561504266e-02  -3.4147298677427163e-02  -1.1453552228160720e-02   1.1453552228156211e-02   3.4147298677419891e-02   5.6204945561494794e-02   7.7215600653619321e-02  -9.6787875203076870e-02   1.1455717476716872e-01   1.3019249091589366e-01  -1.4340256729246739e-01  -1.5394132516848602e-01  -1.6161244742477346e-01   1.6627303556804612e-01  -1.6783627165932721e-01  -1.6627303556804701e-01  -1.6161244742477032e-01  -1.5394132516847830e-01  -1.4340256729248449e-01  -1.3019249091588050e-01  -1.1455717476718048e-01  -9.6787875203070681e-02  -7.7215600653608218e-02  -5.6204945561504058e-02  -3.4147298677427267e-02   1.1453552228160916e-02  -1.1453552228161827e-02   3.4147298677428460e-02   5.6204945561501386e-02   7.7215600653610605e-02   9.6787875203066989e-02  -1.1455717476717692e-01   1.3019249091588125e-01  -1.4340256729247025e-01   1.5394132516848699e-01   1.6161244742477676e-01  -1.6627303556804263e-01   1.6783627165933607e-01  -1.6627303556804318e-01  -1.6161244742477829e-01   1.5394132516848075e-01   1.4340256729247627e-01  -1.1952286093342702e-01  -1.6627303556803338e-01  -1.6161244742477790e-01   1.5394132516847900e-01   1.4340256729246742e-01  -1.3019249091587728e-01  -1.1455717476718150e-01   9.6787875203063159e-02  -7.7215600653607455e-02  -5.6204945561503052e-02   3.4147298677427586e-02  -1.1453552228161856e-02  -1.1453552228161580e-02  -3.4147298677427169e-02  -5.6204945561503926e-02  -7.7215600653608288e-02   9.6787875203067281e-02  -1.3019249091588211e-01   1.1455717476718121e-01
  -1.1952286093335397e-01  -1.6506054532210596e-01   1.5682517789057637e-01   1.4340256729234319e-01   1.2523668780565936e-01   1.0292840490021908e-01   7.7215600653607039e-02   4.8948767122681508e-02   1.9062874961081135e-02  -1.1453552228160330e-02  -4.1591134889204018e-02  -7.0353024353860774e-02  -9.6787875203060758e-02  -1.2002131253555592e-01  -1.3928485331403051e-01  -1.5394132516850867e-01   1.6350594188988044e-01  -1.6766233850796589e-01  -1.6627303556805470e-01   1.5938398648311886e-01   1.4722305755169157e-01   1.3019249091587876e-01  -1.0885559976045568e-01   8.3918135829664231e-02   5.6204945561505348e-02   2.6632686974628526e-02  -3.8204902592111067e-03  -3.4147298677427412e-02  -6.3344630667781440e-02  -9.0446737854370435e-02  -1.1455717476718473e-01  -1.3487845020739683e-01  -1.5073840554220355e-01  -1.6161244742477762e-01   1.6714089955692563e-01   1.6714089955693137e-01  -1.6161244742478059e-01  -1.5073840554219575e-01  -1.3487845020740036e-01  -1.1455717476718071e-01   9.0446737854370227e-02  -6.3344630667784757e-02   3.4147298677427815e-02  -3.8204902592130431e-03   2.6632686974626816e-02  -5.6204945561503294e-02   8.3918135829667659e-02  -1.0885559976045241e-01  -1.3019249091588300e-01   1.4722305755168297e-01   1.5938398648312818e-01  -1.1952286093342677e-01  -1.6506054532194689e-01  -1.5682517789050937e-01   1.4340256729246911e-01   1.2523668780569328e-01  -1.0292840490025421e-01  -7.7215600653609995e-02   4.8948767122681501e-02  -1.9062874961084726e-02   1.1453552228161711e-02  -4.1591134889202609e-02   7.0353024353866853e-02  -9.6787875203064699e-02  -1.2002131253557305e-01  -1.3928485331403814e-01  -1.5394132516848180e-01   1.6350594188986650e-01  -1.6627303556804093e-01   1.6766233850798248e-01
   1.1952286093334998e-01   1.6350594189000556e-01  -1.5073840554225731e-01  -1.3019249091575538e-01  -1.0292840490020877e-01  -7.0353024353841664e-02  -3.4147298677428883e-02   3.8204902592257096e-03   4.1591134889203837e-02   7.7215600653608066e-02   1.0885559976045325e-01   1.3487845020738690e-01   1.5394132516848372e-01   1.6506054532193651e-01   1.6766233850798301e-01   1.6161244742480632e-01  -1.4722305755169868e-01   1.2523668780568825e-01   9.6787875203072513e-02  -6.3344630667781759e-02  -2.6632686974631871e-02   1.1453552228162937e-02  -4.8948767122683520e-02   8.3918135829663176e-02   1.1455717476718577e-01   1.3928485331402973e-01   1.5682517789050193e-01   1.6627303556805303e-01   1.6714089955692804e-01   1.5938398648312346e-01   1.4340256729248096e-01   1.2002131253557216e-01   9.0446737854373488e-02   5.6204945561502177e-02  -1.9062874961084306e-02   1.9062874961085371e-02  -5.6204945561505168e-02  -9.0446737854370823e-02  -1.2002131253557792e-01  -1.4340256729247647e-01   1.5938398648312121e-01  -1.6714089955693154e-01   1.6627303556803821e-01  -1.5682517789051270e-01  -1.3928485331403667e-01   1.1455717476718205e-01  -8.3918135829668811e-02   4.8948767122684096e-02   1.1453552228161799e-02   2.6632686974624852e-02   6.3344630667785159e-02  -1.1952286093342712e-01  -1.6350594188985573e-01  -1.5073840554219908e-01   1.3019249091587792e-01   1.0292840490025483e-01  -7.0353024353866714e-02  -3.4147298677428828e-02  -3.8204902592127218e-03   4.1591134889202769e-02   7.7215600653608760e-02  -1.0885559976045013e-01   1.3487845020739764e-01  -1.5394132516848275e-01  -1.6506054532195313e-01  -1.6766233850798323e-01  -1.6161244742477546e-01   1.4722305755168838e-01  -9.6787875203064144e-02   1.2523668780569805e-01
  -1.1952286093334547e-01  -1.6161244742490755e-01   1.4340256729252257e-01   1.1455717476705811e-01   7.7215600653551986e-02   3.4147298677415061e-02  -1.1453552228158342e-02  -5.6204945561527463e-02  -9.6787875203062562e-02  -1.3019249091588314e-01  -1.5394132516848552e-01  -1.6627303556802828e-01  -1.6627303556804768e-01  -1.5394132516847425e-01  -1.3019249091589197e-01  -9.6787875203086821e-02   5.6204945561506590e-02  -1.1453552228165600e-02   3.4147298677429855e-02  -7.7215600653605790e-02  -1.1455717476718115e-01  -1.4340256729247142e-01   1.6161244742478206e-01  -1.6783627165932771e-01  -1.6161244742478331e-01  -1.4340256729247028e-01  -1.1455717476717686e-01  -7.7215600653615740e-02  -3.4147298677429036e-02   1.1453552228160205e-02   5.6204945561504231e-02   9.6787875203064991e-02   1.3019249091588744e-01   1.5394132516848452e-01  -1.6627303556803552e-01  -1.6627303556804113e-01   1.5394132516848671e-01   1.3019249091588042e-01   9.6787875203065268e-02   5.6204945561501997e-02  -1.1453552228161098e-02  -3.4147298677426746e-02   7.7215600653606012e-02  -1.1455717476718164e-01  -1.4340256729247289e-01   1.6161244742477840e-01  -1.6783627165933634e-01   1.6161244742477957e-01   1.4340256729247469e-01  -1.1455717476717965e-01  -7.7215600653610730e-02  -1.1952286093342800e-01  -1.6161244742477088e-01  -1.4340256729247375e-01   1.1455717476717639e-01   7.7215600653608968e-02  -3.4147298677429432e-02   1.1453552228160455e-02  -5.6204945561502240e-02   9.6787875203063992e-02   1.3019249091588206e-01  -1.5394132516848183e-01   1.6627303556804085e-01  -1.6627303556804054e-01  -1.5394132516848180e-01  -1.3019249091588339e-01  -9.6787875203063506e-02   5.6204945561503246e-02   3.4147298677428009e-02   1.1453552228161535e-02
   1.1952286093334274e-01   1.5938398648324342e-01  -1.3487845020743769e-01  -9.6787875202950222e-02  -4.8948767122618198e-02   3.8204902592139196e-03   5.6204945561499527e-02   1.0292840490028818e-01   1.3928485331402984e-01   1.6161244742478184e-01   1.6766233850798526e-01   1.5682517789049799e-01   1.3019249091589377e-01   9.0446737854376416e-02   4.1591134889219304e-02  -1.1453552228155531e-02   6.3344630667789420e-02  -1.0885559976043634e-01  -1.4340256729248393e-01   1.6350594188985604e-01   1.6714089955693909e-01   1.5394132516847797e-01  -1.2523668780570196e-01   8.3918135829663551e-02   3.4147298677426649e-02  -1.9062874961081638e-02  -7.0353024353861565e-02  -1.1455717476718839e-01  -1.4722305755168150e-01  -1.6506054532195222e-01  -1.6627303556804876e-01  -1.5073840554219634e-01  -1.2002131253557491e-01  -7.7215600653607941e-02   2.6632686974624627e-02  -2.6632686974626365e-02   7.7215600653611244e-02   1.2002131253557177e-01   1.5073840554220197e-01   1.6627303556804296e-01  -1.6506054532195014e-01   1.4722305755168655e-01  -1.1455717476718048e-01   7.0353024353870169e-02   1.9062874961086256e-02   3.4147298677426913e-02  -8.3918135829667256e-02   1.2523668780569894e-01   1.5394132516848469e-01  -1.6714089955692935e-01  -1.6350594188986653e-01  -1.1952286093342838e-01  -1.5938398648311872e-01  -1.3487845020739828e-01   9.6787875203061091e-02   4.8948767122684173e-02   3.8204902592089500e-03   5.6204945561502094e-02  -1.0292840490025507e-01   1.3928485331403506e-01   1.6161244742477715e-01  -1.6766233850798082e-01   1.5682517789050879e-01  -1.3019249091588142e-01  -9.0446737854371684e-02  -4.1591134889203484e-02   1.1453552228161920e-02  -6.3344630667786589e-02   1.4340256729247380e-01  -1.0885559976045239e-01
  -1.1952286093333897e-01  -1.5682517789061187e-01   1.2523668780572403e-01   7.7215600653501623e-02   1.9062874961017207e-02  -4.1591134889193991e-02  -9.6787875203064172e-02  -1.3928485331406862e-01  -1.6350594188985185e-01  -1.6627303556804987e-01  -1.4722305755169066e-01  -1.0885559976044376e-01  -5.6204945561517061e-02   3.8204902591968304e-03   6.3344630667766466e-02   1.1455717476719063e-01  -1.5073840554220902e-01   1.6714089955691455e-01   1.6161244742478775e-01  -1.3487845020739028e-01  -9.0446737854379858e-02  -3.4147298677421577e-02  -2.6632686974628689e-02   8.3918135829664800e-02   1.3019249091588880e-01   1.5938398648312008e-01   1.6766233850797421e-01   1.5394132516849499e-01   1.2002131253557406e-01   7.0353024353867380e-02   1.1453552228164913e-02  -4.8948767122683728e-02  -1.0292840490026253e-01  -1.4340256729247552e-01   1.6506054532194925e-01   1.6506054532195566e-01  -1.4340256729247633e-01  -1.0292840490025647e-01  -4.8948767122681903e-02   1.1453552228164002e-02  -7.0353024353864799e-02   1.2002131253557322e-01  -1.5394132516847991e-01   1.6766233850798509e-01   1.5938398648312482e-01  -1.3019249091588320e-01   8.3918135829669047e-02  -2.6632686974627662e-02   3.4147298677428384e-02  -9.0446737854370837e-02  -1.3487845020740089e-01  -1.1952286093342847e-01  -1.5682517789050249e-01  -1.2523668780569788e-01   7.7215600653605623e-02   1.9062874961088824e-02   4.1591134889197877e-02   9.6787875203063617e-02  -1.3928485331403359e-01   1.6350594188986053e-01   1.6627303556804110e-01  -1.4722305755168558e-01   1.0885559976045139e-01  -5.6204945561502642e-02   3.8204902592129161e-03   6.3344630667785340e-02   1.1455717476717940e-01  -1.5073840554220183e-01   1.6161244742477701e-01  -1.6714089955693279e-01
   1.1952286093333639e-01   1.5394132516857101e-01  -1.1455717476719406e-01  -5.6204945561404630e-02   1.1453552228230916e-02   7.7215600653593661e-02   1.3019249091588500e-01   1.6161244742480413e-01   1.6627303556802750e-01   1.4340256729248610e-01   9.6787875203068766e-02   3.4147298677425025e-02  -3.4147298677414908e-02  -9.6787875203043966e-02  -1.4340256729246162e-01  -1.6627303556806314e-01   1.6161244742478817e-01  -1.3019249091587431e-01  -7.7215600653613270e-02   1.1453552228159599e-02  -5.6204945561503780e-02  -1.1455717476718114e-01   1.5394132516848935e-01  -1.6783627165932818e-01  -1.5394132516848807e-01  -1.1455717476718091e-01  -5.6204945561504634e-02   1.1453552228161513e-02   7.7215600653603444e-02   1.3019249091587906e-01   1.6161244742478395e-01   1.6627303556803902e-01   1.4340256729247483e-01   9.6787875203064075e-02  -3.4147298677424845e-02   3.4147298677427169e-02  -9.6787875203067184e-02  -1.4340256729247156e-01  -1.6627303556804432e-01  -1.6161244742477809e-01   1.3019249091587920e-01  -7.7215600653610175e-02   1.1453552228164765e-02   5.6204945561501955e-02   1.1455717476717933e-01  -1.5394132516848405e-01   1.6783627165933679e-01  -1.5394132516848594e-01  -1.1455717476718096e-01   5.6204945561503919e-02  -1.1453552228161820e-02  -1.1952286093342890e-01  -1.5394132516847775e-01  -1.1455717476718058e-01   5.6204945561500887e-02  -1.1453552228157058e-02   7.7215600653602404e-02   1.3019249091588106e-01  -1.6161244742477354e-01   1.6627303556803844e-01   1.4340256729247383e-01  -9.6787875203065088e-02   3.4147298677427260e-02   3.4147298677427607e-02   9.6787875203064699e-02   1.4340256729247539e-01   1.6627303556803916e-01  -1.6161244742477984e-01   7.7215600653608205e-02  -1.3019249091588256e-01
