   1.1785113019736171e-01   1.6552117772068625e-01  -1.6552117772050148e-01  -1.6552117772047464e-01  -1.6552117772045150e-01  -1.6552117772056499e-01   1.6552117772050098e-01   1.6552117772045791e-01  -1.6552117772045544e-01   1.6552117772044891e-01  -1.6552117772044395e-01   1.6552117772049596e-01  -1.6552117772049149e-01   1.6552117772049024e-01  -1.6552117772045960e-01   1.6552117772047792e-01  -1.6552117772049943e-01   1.6552117772045324e-01  -1.6552117772047750e-01  -1.6552117772046135e-01   1.6552117772046934e-01  -1.6552117772048708e-01   1.6552117772046249e-01   1.6552117772046571e-01   1.6552117772046862e-01  -1.6552117772048730e-01  -1.6552117772046390e-01   1.6552117772047661e-01   1.6552117772047814e-01   1.6552117772047167e-01   1.6552117772047165e-01   1.6552117772047370e-01   1.6552117772047317e-01  -1.6552117772047312e-01  -1.6552117772047129e-01   1.6552117772046768e-01  -1.6552117772046845e-01  -1.6552117772047828e-01   1.6552117772046809e-01  -1.6552117772047659e-01   1.6552117772047426e-01  -1.6552117772046809e-01  -1.6552117772047395e-01  -1.6552117772047187e-01   1.6552117772047095e-01  -1.6552117772047265e-01   1.6552117772047439e-01  -1.6552117772047309e-01  -1.6552117772047428e-01   1.6552117772047162e-01   1.6552117772047084e-01   1.6552117772047437e-01   1.1785113019770840e-01  -1.6552117772050542e-01   1.6552117772046976e-01   1.6552117772047711e-01   1.6552117772047181e-01  -1.6552117772046254e-01  -1.6552117772046579e-01  -1.6552117772046673e-01   1.6552117772047409e-01   1.6552117772047534e-01  -1.6552117772047301e-01  -1.6552117772047620e-01  -1.6552117772047586e-01   1.6552117772047295e-01  -1.6552117772047228e-01  -1.6552117772047187e-01   1.6552117772047567e-01  -1.6552117772047331e-01   1.6552117772047634e-01   1.6552117772047148e-01
  -1.1785113019736300e-01  -1.6535916998155306e-01   1.6487346390171712e-01   1.6406501027398615e-01   1.6293539168414833e-01   1.6148681941376525e-01  -1.5972212911077763e-01  -1.5764477523951745e-01   1.5525882431775914e-01  -1.5256894695643416e-01   1.4958040871679540e-01  -1.4629905980283911e-01   1.4273132360905694e-01  -1.3888418414664319e-01   1.3476517237173086e-01  -1.3038235144335836e-01   1.2574430093927616e-01  -1.2086010006109861e-01   1.1573930986150396e-01   1.1039195452770387e-01  -1.0482850175891904e-01   9.9059842275194654e-02  -9.3097268498337812e-02  -8.6952452446558595e-02  -8.0637422885820528e-02   7.4164541783054844e-02   6.7546480106959891e-02  -6.0796193024082658e-02  -5.3926894538364689e-02  -4.6952031624176278e-02  -3.9885257903214795e-02  -3.2740406916895295e-02  -2.5531465046543037e-02   1.8272544134403133e-02   1.0977853859041372e-02  -3.6616739192304017e-03  -3.6616739192302404e-03  -1.0977853859042458e-02   1.8272544134403126e-02  -2.5531465046544032e-02   3.2740406916895337e-02  -3.9885257903214150e-02  -4.6952031624176896e-02  -5.3926894538363225e-02   6.0796193024080875e-02  -6.7546480106962903e-02   7.4164541783049293e-02  -8.0637422885823373e-02  -8.6952452446561565e-02   9.3097268498342503e-02   9.9059842275185550e-02   1.0482850175892237e-01   1.1785113019770853e-01  -1.6535916998136982e-01   1.6487346390168495e-01   1.6406501027398884e-01   1.6293539168416701e-01  -1.6148681941366508e-01  -1.5972212911074390e-01  -1.5764477523952650e-01   1.5525882431777677e-01   1.5256894695645670e-01  -1.4958040871682005e-01  -1.4629905980282074e-01  -1.4273132360904320e-01   1.3888418414662876e-01  -1.3476517237174038e-01  -1.3038235144335480e-01   1.2574430093925987e-01  -1.1039195452771150e-01   1.2086010006111481e-01   1.1573930986149977e-01
   1.1785113019736659e-01   1.6487346390190813e-01  -1.6293539168419735e-01  -1.5972212911075401e-01  -1.5525882431776020e-01  -1.4958040871690295e-01   1.4273132360906343e-01   1.3476517237172653e-01  -1.2574430093924413e-01   1.1573930986148914e-01  -1.0482850175890862e-01   9.3097268498357658e-02  -8.0637422885833365e-02   6.7546480106969106e-02  -5.3926894538361705e-02   3.9885257903216759e-02  -2.5531465046543800e-02   1.0977853859040787e-02   3.6616739192301419e-03   1.8272544134403157e-02  -3.2740406916893658e-02   4.6952031624182176e-02  -6.0796193024077849e-02  -7.4164541783044519e-02  -8.6952452446559886e-02   9.9059842275195542e-02   1.1039195452770525e-01  -1.2086010006111442e-01  -1.3038235144335883e-01  -1.3888418414662804e-01  -1.4629905980281768e-01  -1.5256894695645529e-01  -1.5764477523953338e-01   1.6148681941367440e-01   1.6406501027398204e-01  -1.6535916998133235e-01   1.6535916998133351e-01   1.6406501027398851e-01  -1.6148681941367113e-01   1.5764477523953652e-01  -1.5256894695645609e-01   1.4629905980281496e-01   1.3888418414662967e-01   1.3038235144335480e-01  -1.2086010006111154e-01   1.1039195452771106e-01  -9.9059842275188340e-02   8.6952452446561385e-02   7.4164541783049112e-02  -6.0796193024081423e-02  -4.6952031624176507e-02  -3.2740406916895351e-02   1.1785113019770810e-01  -1.6487346390171967e-01   1.6293539168416488e-01   1.5972212911075540e-01   1.5525882431777496e-01  -1.4958040871681047e-01  -1.4273132360903507e-01  -1.3476517237173605e-01   1.2574430093925859e-01   1.1573930986150194e-01  -1.0482850175892156e-01  -9.3097268498344529e-02  -8.0637422885824220e-02   6.7546480106962917e-02  -5.3926894538363565e-02  -3.9885257903215086e-02   2.5531465046543318e-02   1.8272544134404316e-02   1.0977853859041939e-02  -3.6616739192306034e-03
  -1.1785113019737131e-01  -1.6406501027420978e-01   1.5972212911077918e-01   1.5256894695646095e-01   1.4273132360902949e-01   1.3038235144342683e-01  -1.1573930986151894e-01  -9.9059842275171589e-02   8.0637422885812701e-02  -6.0796193024081867e-02   3.9885257903216509e-02  -1.8272544134410398e-02  -3.6616739192284740e-03   2.5531465046546308e-02  -4.6952031624168646e-02   6.7546480106962722e-02  -8.6952452446577011e-02   1.0482850175890966e-01  -1.2086010006111521e-01  -1.3476517237173186e-01   1.4629905980281416e-01  -1.5525882431778817e-01   1.6148681941366702e-01   1.6487346390168311e-01   1.6535916998133271e-01  -1.6293539168418120e-01  -1.5764477523952491e-01   1.4958040871682124e-01   1.3888418414663176e-01   1.2574430093925654e-01   1.1039195452770910e-01   9.3097268498343572e-02   7.4164541783047891e-02  -5.3926894538361601e-02  -3.2740406916893366e-02   1.0977853859041622e-02   1.0977853859041882e-02   3.2740406916895545e-02  -5.3926894538361657e-02   7.4164541783050486e-02  -9.3097268498345043e-02   1.1039195452770892e-01   1.2574430093925895e-01   1.3888418414662876e-01  -1.4958040871681885e-01   1.5764477523953249e-01  -1.6293539168417051e-01   1.6535916998133787e-01   1.6487346390168917e-01  -1.6148681941367443e-01  -1.5525882431777449e-01  -1.4629905980281965e-01   1.1785113019770888e-01  -1.6406501027401663e-01   1.5972212911074840e-01   1.5256894695645881e-01   1.4273132360904062e-01  -1.3038235144334764e-01  -1.1573930986149596e-01  -9.9059842275183843e-02   8.0637422885823790e-02   6.0796193024082006e-02  -3.9885257903215413e-02  -1.8272544134404517e-02   3.6616739192305977e-03  -2.5531465046543193e-02   4.6952031624176029e-02   6.7546480106962542e-02  -8.6952452446562759e-02   1.3476517237174135e-01  -1.0482850175892411e-01  -1.2086010006111168e-01
   1.1785113019737586e-01   1.6293539168439705e-01  -1.5525882431780375e-01  -1.4273132360905258e-01  -1.2574430093924963e-01  -1.0482850175897733e-01   8.0637422885838472e-02   5.3926894538348508e-02  -2.5531465046537416e-02  -3.6616739192201807e-03   3.2740406916879891e-02  -6.0796193024084351e-02   8.6952452446567158e-02  -1.1039195452771879e-01   1.3038235144334209e-01  -1.4629905980281671e-01   1.5764477523955450e-01  -1.6406501027396589e-01   1.6535916998134195e-01   1.6148681941366494e-01  -1.5256894695644918e-01   1.3888418414663634e-01  -1.2086010006110783e-01  -9.9059842275187063e-02  -7.4164541783044227e-02   4.6952031624179116e-02   1.8272544134404000e-02   1.0977853859042690e-02   3.9885257903217758e-02   6.7546480106963999e-02   9.3097268498344057e-02   1.1573930986150176e-01   1.3476517237174221e-01  -1.4958040871682038e-01  -1.5972212911074885e-01   1.6487346390168300e-01  -1.6487346390168400e-01  -1.5972212911075570e-01   1.4958040871681585e-01  -1.3476517237174401e-01   1.1573930986150055e-01  -9.3097268498340352e-02  -6.7546480106962389e-02  -3.9885257903214275e-02   1.0977853859041774e-02   1.8272544134404243e-02  -4.6952031624177375e-02   7.4164541783048918e-02   9.9059842275187590e-02  -1.2086010006111159e-01  -1.3888418414662712e-01  -1.5256894695645620e-01   1.1785113019770940e-01  -1.6293539168420049e-01   1.5525882431777296e-01   1.4273132360904464e-01   1.2574430093925767e-01  -1.0482850175891480e-01  -8.0637422885819446e-02  -5.3926894538362191e-02   2.5531465046543023e-02  -3.6616739192312743e-03   3.2740406916894477e-02   6.0796193024082262e-02   8.6952452446561912e-02  -1.1039195452771108e-01   1.3038235144335494e-01   1.4629905980281735e-01  -1.5764477523953513e-01   1.6148681941367604e-01  -1.6406501027398790e-01  -1.6535916998133596e-01
  -1.1785113019738144e-01  -1.6148681941390927e-01   1.4958040871684958e-01   1.3038235144337304e-01   1.0482850175891838e-01   7.4164541783086624e-02  -3.9885257903228083e-02  -3.6616739192184746e-03  -3.2740406916893630e-02   6.7546480106946638e-02  -9.9059842275162374e-02   1.2574430093926842e-01  -1.4629905980283192e-01   1.5972212911076020e-01  -1.6535916998132344e-01   1.6293539168416538e-01  -1.5256894695646928e-01   1.3476517237172431e-01  -1.1039195452771344e-01  -8.0637422885818003e-02   4.6952031624175494e-02  -1.0977853859037455e-02  -2.5531465046541833e-02  -6.0796193024077787e-02  -9.3097268498342725e-02   1.2086010006112360e-01   1.4273132360903429e-01  -1.5764477523953410e-01  -1.6487346390169186e-01  -1.6406501027398324e-01  -1.5525882431777271e-01  -1.3888418414663006e-01  -1.1573930986150033e-01   8.6952452446557374e-02   5.3926894538360561e-02  -1.8272544134403403e-02  -1.8272544134403202e-02  -5.3926894538364627e-02   8.6952452446558054e-02  -1.1573930986150349e-01   1.3888418414663070e-01  -1.5525882431777169e-01  -1.6406501027398507e-01  -1.6487346390168722e-01   1.5764477523953160e-01  -1.4273132360904087e-01   1.2086010006111388e-01  -9.3097268498343572e-02  -6.0796193024082248e-02   2.5531465046543435e-02  -1.0977853859040503e-02  -4.6952031624176896e-02   1.1785113019770944e-01  -1.6148681941370788e-01   1.4958040871681685e-01   1.3038235144335750e-01   1.0482850175892110e-01  -7.4164541783043478e-02  -3.9885257903212894e-02  -3.6616739192311433e-03  -3.2740406916895559e-02  -6.7546480106964082e-02   9.9059842275186105e-02   1.2574430093925923e-01   1.4629905980281963e-01  -1.5972212911075070e-01   1.6535916998133721e-01   1.6293539168416737e-01  -1.5256894695645651e-01   8.0637422885822832e-02  -1.3476517237174293e-01  -1.1039195452770977e-01
   1.1785113019738795e-01   1.5972212911098835e-01  -1.4273132360907029e-01  -1.1573930986152260e-01  -8.0637422885824983e-02  -3.9885257903234349e-02  -3.6616739192206179e-03  -4.6952031624181434e-02   8.6952452446555348e-02  -1.2086010006109384e-01   1.4629905980279134e-01  -1.6148681941369217e-01   1.6535916998135428e-01  -1.5764477523953943e-01   1.3888418414662204e-01  -1.1039195452770956e-01   7.4164541783048266e-02  -3.2740406916888863e-02  -1.0977853859045518e-02  -5.3926894538362163e-02   9.3097268498341226e-02  -1.2574430093927016e-01   1.4958040871681397e-01   1.6293539168416704e-01   1.6487346390168256e-01  -1.5525882431778781e-01  -1.3476517237173541e-01   1.0482850175892168e-01   6.7546480106962417e-02   2.5531465046541871e-02  -1.8272544134406717e-02  -6.0796193024082158e-02  -9.9059842275190074e-02   1.3038235144335639e-01   1.5256894695645215e-01  -1.6406501027398004e-01   1.6406501027398132e-01   1.5256894695645912e-01  -1.3038235144335239e-01   9.9059842275189339e-02  -6.0796193024080306e-02   1.8272544134403160e-02  -2.5531465046544407e-02  -6.7546480106963708e-02   1.0482850175892096e-01  -1.3476517237174085e-01   1.5525882431777771e-01  -1.6487346390168858e-01  -1.6293539168416926e-01   1.4958040871681938e-01   1.2574430093925829e-01   9.3097268498344182e-02   1.1785113019771036e-01  -1.5972212911078465e-01   1.4273132360903829e-01   1.1573930986150226e-01   8.0637422885823373e-02  -3.9885257903212061e-02   3.6616739192313762e-03   4.6952031624173690e-02  -8.6952452446562342e-02  -1.2086010006111395e-01   1.4629905980281788e-01   1.6148681941367754e-01   1.6535916998133904e-01  -1.5764477523953221e-01   1.3888418414662945e-01   1.1039195452771100e-01  -7.4164541783049182e-02  -5.3926894538364703e-02  -3.2740406916894456e-02   1.0977853859042421e-02
  -1.1785113019739701e-01  -1.5764477523977646e-01   1.3476517237176916e-01   9.9059842275212223e-02   5.3926894538371933e-02   3.6616739192305943e-03   4.6952031624171872e-02   9.3097268498339686e-02  -1.3038235144334456e-01   1.5525882431775934e-01  -1.6535916998131653e-01   1.5972212911077080e-01  -1.3888418414664186e-01   1.0482850175892608e-01  -6.0796193024082998e-02   1.0977853859042650e-02   3.9885257903230095e-02  -8.6952452446553655e-02   1.2574430093926522e-01   1.5256894695644879e-01  -1.6487346390168439e-01   1.6148681941368476e-01  -1.4273132360903773e-01  -1.1039195452771414e-01  -6.7546480106958323e-02   1.8272544134403188e-02  -3.2740406916892117e-02   8.0637422885824067e-02   1.2086010006111630e-01   1.4958040871682038e-01   1.6406501027398282e-01   1.6293539168416979e-01   1.4629905980281740e-01  -1.1573930986149690e-01  -7.4164541783044866e-02   2.5531465046543064e-02   2.5531465046542006e-02   7.4164541783050444e-02  -1.1573930986149734e-01   1.4629905980282176e-01  -1.6293539168417009e-01   1.6406501027398104e-01   1.4958040871681993e-01   1.2086010006111092e-01  -8.0637422885822568e-02   3.2740406916894234e-02   1.8272544134403927e-02  -6.7546480106963624e-02  -1.1039195452771153e-01   1.4273132360904014e-01   1.6148681941367457e-01   1.6487346390168989e-01   1.1785113019771011e-01  -1.5764477523956696e-01   1.3476517237173835e-01   9.9059842275187535e-02   5.3926894538363829e-02  -3.6616739192295413e-03   4.6952031624175730e-02   9.3097268498339034e-02  -1.3038235144335741e-01  -1.5525882431777716e-01   1.6535916998133748e-01   1.5972212911075409e-01   1.3888418414663090e-01  -1.0482850175892129e-01   6.0796193024082852e-02   1.0977853859042399e-02   3.9885257903216634e-02  -1.5256894695645565e-01   8.6952452446563647e-02   1.2574430093925715e-01
   1.1785113019740703e-01   1.5525882431802515e-01  -1.2574430093928329e-01  -8.0637422885852322e-02  -2.5531465046558680e-02   3.2740406916912802e-02  -8.6952452446561052e-02  -1.3038235144334442e-01   1.5764477523951589e-01  -1.6535916998132891e-01   1.5256894695644474e-01  -1.2086010006113213e-01   7.4164541783054455e-02  -1.8272544134405422e-02  -3.9885257903207641e-02   9.3097268498339700e-02  -1.3476517237176006e-01   1.5972212911073530e-01  -1.6487346390169347e-01  -1.4958040871681394e-01   1.1573930986149843e-01  -6.7546480106960835e-02   1.0977853859042723e-02  -4.6952031624173239e-02  -9.9059842275185869e-02   1.3888418414664075e-01   1.6148681941366760e-01  -1.6406501027398521e-01  -1.4629905980281838e-01  -1.1039195452770892e-01  -6.0796193024076857e-02  -3.6616739192304425e-03   5.3926894538366937e-02  -1.0482850175892379e-01  -1.4273132360903892e-01   1.6293539168416457e-01  -1.6293539168416526e-01  -1.4273132360904542e-01   1.0482850175891918e-01  -5.3926894538364738e-02  -3.6616739192334470e-03   6.0796193024081679e-02   1.1039195452771308e-01   1.4629905980281813e-01  -1.6406501027398346e-01   1.6148681941367438e-01  -1.3888418414663078e-01   9.9059842275187188e-02   4.6952031624177305e-02   1.0977853859040978e-02   6.7546480106961446e-02   1.1573930986150184e-01   1.1785113019771007e-01  -1.5525882431781024e-01   1.2574430093925573e-01   8.0637422885823873e-02   2.5531465046543703e-02   3.2740406916893741e-02   8.6952452446558762e-02   1.3038235144335120e-01  -1.5764477523953485e-01  -1.6535916998133923e-01   1.5256894695645520e-01   1.2086010006111608e-01   7.4164541783050972e-02  -1.8272544134404173e-02  -3.9885257903214337e-02  -9.3097268498341879e-02   1.3476517237174321e-01  -1.4958040871682016e-01   1.5972212911075415e-01   1.6487346390168653e-01
  -1.1785113019741930e-01  -1.5256894695670969e-01   1.1573930986152317e-01   6.0796193024114417e-02  -3.6616739192069994e-03  -6.7546480106996182e-02   1.2086010006111744e-01   1.5525882431775589e-01  -1.6535916998131719e-01   1.4958040871682124e-01  -1.1039195452771611e-01   5.3926894538379060e-02   1.0977853859041844e-02  -7.4164541783050431e-02   1.2574430093924585e-01  -1.5764477523952841e-01   1.6487346390170177e-01  -1.4629905980280283e-01   1.0482850175892040e-01   4.6952031624172157e-02   1.8272544134403216e-02  -8.0637422885833365e-02   1.3038235144335253e-01   1.5972212911075095e-01   1.6406501027397849e-01  -1.4273132360904905e-01  -9.9059842275183219e-02   3.9885257903215003e-02  -2.5531465046545708e-02  -8.6952452446562759e-02  -1.3476517237174038e-01  -1.6148681941367823e-01  -1.6293539168416749e-01   1.3888418414662379e-01   9.3097268498338215e-02  -3.2740406916893984e-02  -3.2740406916894192e-02  -9.3097268498345431e-02   1.3888418414662446e-01  -1.6293539168417157e-01   1.6148681941367571e-01  -1.3476517237173680e-01  -8.6952452446559747e-02  -2.5531465046541874e-02  -3.9885257903215073e-02   9.9059842275186230e-02  -1.4273132360904300e-01   1.6406501027398507e-01   1.5972212911075226e-01  -1.3038235144335575e-01  -8.0637422885824789e-02  -1.8272544134404607e-02   1.1785113019771053e-01  -1.5256894695649034e-01   1.1573930986150016e-01   6.0796193024081929e-02  -3.6616739192301406e-03   6.7546480106960669e-02   1.2086010006110860e-01   1.5525882431777158e-01  -1.6535916998133951e-01  -1.4958040871682177e-01   1.1039195452771228e-01   5.3926894538366521e-02  -1.0977853859040603e-02   7.4164541783048391e-02  -1.2574430093925759e-01  -1.5764477523953160e-01   1.6487346390169005e-01  -4.6952031624175508e-02   1.4629905980282021e-01   1.0482850175892004e-01
