  -1.2499999999985434e-01  -1.7541160386164331e-01   1.7541160386136351e-01   1.7541160386132337e-01   1.7541160386138915e-01   1.7541160386138527e-01   1.7541160386138588e-01   1.7541160386143700e-01   1.7541160386140614e-01   1.7541160386142615e-01   1.7541160386137072e-01   1.7541160386142546e-01   1.7541160386141741e-01   1.7541160386139626e-01   1.7541160386138935e-01   1.7541160386141116e-01   1.7541160386142049e-01   1.7541160386142515e-01  -1.7541160386138954e-01   1.7541160386139223e-01   1.7541160386140131e-01  -1.7541160386142060e-01  -1.7541160386140467e-01   1.7541160386140342e-01   1.7541160386140345e-01   1.7541160386140772e-01   1.7541160386141050e-01  -1.7541160386140411e-01  -1.7541160386140581e-01  -1.7541160386140461e-01  -1.7541160386140536e-01  -1.7541160386140447e-01   1.7541160386141083e-01  -1.7541160386140189e-01  -1.7541160386140739e-01  -1.7541160386141250e-01   1.7541160386139834e-01   1.7541160386140778e-01   1.7541160386140678e-01  -1.7541160386140572e-01  -1.7541160386140867e-01   1.7541160386140808e-01   1.7541160386140592e-01   1.7541160386140670e-01  -1.7541160386140503e-01   1.7541160386140636e-01   1.2500000000005368e-01   1.7541160386138949e-01   1.7541160386140542e-01   1.7541160386140645e-01   1.7541160386140259e-01   1.7541160386140831e-01  -1.7541160386139651e-01  -1.7541160386140800e-01   1.7541160386140559e-01  -1.7541160386140711e-01   1.7541160386140556e-01   1.7541160386140839e-01   1.7541160386140425e-01   1.7541160386140647e-01   1.7541160386140717e-01   1.7541160386140497e-01   1.7541160386140842e-01   1.7541160386140420e-01
   1.2499999999985273e-01   1.7519355341892701e-01  -1.7453994419826127e-01  -1.7345240117566749e-01  -1.7193362815432053e-01  -1.6998740104308041e-01  -1.6761855846927207e-01  -1.6483298974881361e-01  -1.6163762024432085e-01  -1.5804039414797585e-01  -1.5405025473052850e-01  -1.4967712210742545e-01  -1.4493186857525889e-01  -1.3982629158202919e-01  -1.3437308439660553e-01  -1.2858580455127983e-01  -1.2247884013557210e-01  -1.1606737402525498e-01   1.0936734613525977e-01  -1.0239541379064349e-01  -9.5168910313704239e-02   8.7705801930710245e-02   8.0024643104984347e-02  -7.2144530407650509e-02  -6.4085055040477512e-02  -5.5866254129095093e-02  -4.7508560907539930e-02   3.9032753918013890e-02   3.0459905352166514e-02   2.1811328662284475e-02   1.3108525572707138e-02   4.3731326231494531e-03   4.3731326231495711e-03  -1.3108525572707374e-02  -2.1811328662284600e-02  -3.0459905352167770e-02   3.9032753918013384e-02   4.7508560907539188e-02   5.5866254129094947e-02  -6.4085055040478608e-02  -7.2144530407653271e-02   8.0024643104985776e-02   8.7705801930702695e-02   9.5168910313706750e-02  -1.0239541379065061e-01   1.0936734613527109e-01   1.2500000000005354e-01   1.7519355341867426e-01   1.7453994419830257e-01   1.7345240117574917e-01   1.7193362815433405e-01   1.6998740104310384e-01  -1.6761855846928206e-01  -1.6483298974878585e-01   1.6163762024432057e-01  -1.5804039414795940e-01   1.5405025473055886e-01   1.4967712210741146e-01   1.4493186857524942e-01   1.3982629158203685e-01   1.1606737402524379e-01   1.3437308439661663e-01   1.2858580455127741e-01   1.2247884013556166e-01
  -1.2499999999984734e-01  -1.7453994419853250e-01   1.7193362815429564e-01   1.6761855846921322e-01   1.6163762024430448e-01   1.5405025473053885e-01   1.4493186857523699e-01   1.3437308439664020e-01   1.2247884013556178e-01   1.0936734613528157e-01   9.5168910313688723e-02   8.0024643104991716e-02   6.4085055040480579e-02   4.7508560907538910e-02   3.0459905352166076e-02   1.3108525572709345e-02  -4.3731326231523163e-03  -2.1811328662288677e-02   3.9032753918012461e-02  -5.5866254129090999e-02  -7.2144530407649746e-02   8.7705801930709024e-02   1.0239541379065036e-01  -1.1606737402524159e-01  -1.2858580455127319e-01  -1.3982629158203744e-01  -1.4967712210741316e-01   1.5804039414795681e-01   1.6483298974878416e-01   1.6998740104309967e-01   1.7345240117574792e-01   1.7519355341868886e-01  -1.7519355341869580e-01   1.7345240117574537e-01   1.6998740104310242e-01   1.6483298974878979e-01  -1.5804039414795218e-01  -1.4967712210741163e-01  -1.3982629158203738e-01   1.2858580455127469e-01   1.1606737402524410e-01  -1.0239541379065201e-01  -8.7705801930703348e-02  -7.2144530407652688e-02   5.5866254129094593e-02  -3.9032753918015160e-02   1.2500000000005329e-01   1.7453994419828653e-01   1.7193362815433710e-01   1.6761855846929163e-01   1.6163762024431688e-01   1.5405025473056172e-01  -1.4493186857524362e-01  -1.3437308439661860e-01   1.2247884013556222e-01  -1.0936734613527138e-01   9.5168910313706404e-02   8.0024643104985735e-02   6.4085055040477942e-02   4.7508560907538806e-02  -2.1811328662284447e-02   3.0459905352166416e-02   1.3108525572707702e-02  -4.3731326231497645e-03
   1.2499999999983948e-01   1.7345240117596794e-01  -1.6761855846925131e-01  -1.5804039414788729e-01  -1.4493186857523402e-01  -1.2858580455125954e-01  -1.0936734613526246e-01  -8.7705801930715893e-02  -6.4085055040476249e-02  -3.9032753918015924e-02  -1.3108525572707318e-02   1.3108525572711265e-02   3.9032753918018769e-02   6.4085055040471586e-02   8.7705801930693092e-02   1.0936734613527360e-01   1.2858580455128699e-01   1.4493186857526774e-01  -1.5804039414794457e-01   1.6761855846927909e-01   1.7345240117574398e-01  -1.7541160386141952e-01  -1.7345240117574737e-01   1.6761855846928761e-01   1.5804039414795681e-01   1.4493186857525123e-01   1.2858580455127849e-01  -1.0936734613526754e-01  -8.7705801930702681e-02  -6.4085055040478164e-02  -3.9032753918014695e-02  -1.3108525572707993e-02  -1.3108525572708151e-02   3.9032753918015035e-02   6.4085055040479011e-02   8.7705801930706595e-02  -1.0936734613526594e-01  -1.2858580455127772e-01  -1.4493186857525192e-01   1.5804039414795792e-01   1.6761855846929305e-01  -1.7345240117575050e-01  -1.7541160386140628e-01  -1.7345240117575023e-01   1.6761855846929008e-01  -1.5804039414795898e-01   1.2500000000005285e-01   1.7345240117573177e-01   1.6761855846929055e-01   1.5804039414795945e-01   1.4493186857524598e-01   1.2858580455127738e-01  -1.0936734613526607e-01  -8.7705801930703126e-02   6.4085055040477831e-02  -3.9032753918015438e-02   1.3108525572708031e-02  -1.3108525572707742e-02  -3.9032753918014501e-02  -6.4085055040478317e-02  -1.4493186857525181e-01  -8.7705801930702390e-02  -1.0936734613527235e-01  -1.2858580455127461e-01
  -1.2499999999983011e-01  -1.7193362815454338e-01   1.6163762024428252e-01   1.4493186857518645e-01   1.2247884013554354e-01   9.5168910313695926e-02   6.4085055040475195e-02   3.0459905352167718e-02  -4.3731326231515157e-03  -3.9032753918025055e-02  -7.2144530407636007e-02  -1.0239541379066247e-01  -1.2858580455128299e-01  -1.4967712210740167e-01  -1.6483298974877147e-01  -1.7345240117575625e-01  -1.7519355341870269e-01  -1.6998740104311749e-01   1.5804039414794285e-01  -1.3982629158202836e-01  -1.1606737402524174e-01   8.7705801930710217e-02   5.5866254129094760e-02  -2.1811328662282824e-02   1.3108525572706234e-02   4.7508560907538647e-02   8.0024643104986748e-02  -1.0936734613527095e-01  -1.3437308439661788e-01  -1.5405025473055808e-01  -1.6761855846929063e-01  -1.7453994419830127e-01   1.7453994419830790e-01  -1.6761855846928730e-01  -1.5405025473056053e-01  -1.3437308439662229e-01   1.0936734613526655e-01   8.0024643104985499e-02   4.7508560907538626e-02  -1.3108525572707584e-02   2.1811328662284725e-02  -5.5866254129095405e-02  -8.7705801930702890e-02  -1.1606737402524354e-01   1.3982629158203561e-01  -1.5804039414795906e-01   1.2500000000005212e-01   1.7193362815431959e-01   1.6163762024432066e-01   1.4493186857525162e-01   1.2247884013555758e-01   9.5168910313707500e-02  -6.4085055040475999e-02  -3.0459905352166011e-02  -4.3731326231497194e-03   3.9032753918014730e-02  -7.2144530407651022e-02  -1.0239541379065251e-01  -1.2858580455127386e-01  -1.4967712210740952e-01  -1.6998740104310250e-01  -1.6483298974878308e-01  -1.7345240117575136e-01  -1.7519355341868925e-01
   1.2499999999982084e-01   1.6998740104329385e-01  -1.5405025473052036e-01  -1.2858580455122037e-01  -9.5168910313684490e-02  -5.5866254129091311e-02  -1.3108525572708722e-02   3.0459905352177841e-02   7.2144530407652438e-02   1.0936734613528865e-01   1.3982629158200938e-01   1.6163762024433573e-01   1.7345240117575672e-01   1.7453994419830002e-01   1.6483298974877558e-01   1.4493186857525825e-01   1.1606737402524601e-01   8.0024643104988039e-02  -3.9032753918007985e-02  -4.3731326231490689e-03  -4.7508560907533651e-02   8.7705801930709634e-02   1.2247884013556222e-01  -1.4967712210740811e-01  -1.6761855846928855e-01  -1.7519355341869194e-01  -1.7193362815434024e-01   1.5804039414795362e-01   1.3437308439661644e-01   1.0239541379065149e-01   6.4085055040476790e-02   2.1811328662285068e-02   2.1811328662284513e-02  -6.4085055040477373e-02  -1.0239541379065260e-01  -1.3437308439662324e-01   1.5804039414795229e-01   1.7193362815433999e-01   1.7519355341869194e-01  -1.6761855846929022e-01  -1.4967712210741135e-01   1.2247884013556350e-01   8.7705801930703792e-02   4.7508560907539236e-02  -4.3731326231499926e-03  -3.9032753918015063e-02   1.2500000000005182e-01   1.6998740104308255e-01   1.5405025473055806e-01   1.2858580455127508e-01   9.5168910313700575e-02   5.5866254129094468e-02  -1.3108525572707422e-02   3.0459905352167745e-02  -7.2144530407651716e-02   1.0936734613527034e-01  -1.3982629158203513e-01  -1.6163762024432279e-01  -1.7345240117574692e-01  -1.7453994419830379e-01  -8.0024643104985277e-02  -1.6483298974878310e-01  -1.4493186857525261e-01  -1.1606737402524150e-01
  -1.2499999999981401e-01  -1.6761855846946841e-01   1.4493186857520859e-01   1.0936734613522331e-01   6.4085055040455433e-02   1.3108525572710311e-02  -3.9032753918010199e-02  -8.7705801930725122e-02  -1.2858580455127364e-01  -1.5804039414798160e-01  -1.7345240117571981e-01  -1.7345240117576313e-01  -1.5804039414796459e-01  -1.2858580455127835e-01  -8.7705801930701446e-02  -3.9032753918017922e-02   1.3108525572714498e-02   6.4085055040490793e-02  -1.0936734613526461e-01   1.4493186857524198e-01   1.6761855846928531e-01  -1.7541160386141944e-01  -1.6761855846928936e-01   1.4493186857524773e-01   1.0936734613527052e-01   6.4085055040477651e-02   1.3108525572707036e-02   3.9032753918017429e-02   8.7705801930704083e-02   1.2858580455127502e-01   1.5804039414795851e-01   1.7345240117574737e-01  -1.7345240117575472e-01   1.5804039414795543e-01   1.2858580455127663e-01   8.7705801930705193e-02  -3.9032753918014321e-02   1.3108525572707752e-02   6.4085055040478789e-02  -1.0936734613526994e-01  -1.4493186857525286e-01   1.6761855846929202e-01   1.7541160386140645e-01   1.6761855846929219e-01  -1.4493186857525053e-01   1.0936734613527128e-01   1.2500000000005113e-01   1.6761855846927148e-01   1.4493186857524956e-01   1.0936734613526906e-01   6.4085055040472585e-02   1.3108525572706569e-02   3.9032753918012864e-02   8.7705801930704264e-02  -1.2858580455127502e-01   1.5804039414795826e-01  -1.7345240117574787e-01  -1.7345240117575100e-01  -1.5804039414795695e-01  -1.2858580455127611e-01   6.4085055040478706e-02  -8.7705801930702362e-02  -3.9032753918015292e-02   1.3108525572707877e-02
   1.2499999999981090e-01   1.6483298974894758e-01  -1.3437308439657061e-01  -8.7705801930662811e-02  -3.0459905352142411e-02   3.0459905352160799e-02   8.7705801930697394e-02   1.3437308439664872e-01   1.6483298974878105e-01   1.7541160386142801e-01   1.6483298974876015e-01   1.3437308439662821e-01   8.7705801930705013e-02   3.0459905352172106e-02  -3.0459905352161858e-02  -8.7705801930707025e-02  -1.3437308439662829e-01  -1.6483298974880151e-01   1.7541160386139029e-01  -1.6483298974877467e-01  -1.3437308439661824e-01   8.7705801930709190e-02   3.0459905352166316e-02   3.0459905352168685e-02   8.7705801930701238e-02   1.3437308439661858e-01   1.6483298974878660e-01  -1.7541160386140189e-01  -1.6483298974878305e-01  -1.3437308439661763e-01  -8.7705801930701391e-02  -3.0459905352168536e-02  -3.0459905352167253e-02   8.7705801930700794e-02   1.3437308439661802e-01   1.6483298974879004e-01  -1.7541160386139923e-01  -1.6483298974878649e-01  -1.3437308439661816e-01   8.7705801930702709e-02   3.0459905352167176e-02   3.0459905352166795e-02   8.7705801930703375e-02   1.3437308439661852e-01  -1.6483298974878374e-01   1.7541160386140725e-01   1.2500000000005007e-01   1.6483298974876359e-01   1.3437308439661519e-01   8.7705801930700489e-02   3.0459905352160966e-02  -3.0459905352168557e-02   8.7705801930698921e-02   1.3437308439661885e-01  -1.6483298974878383e-01   1.7541160386140675e-01  -1.6483298974878438e-01  -1.3437308439661899e-01  -8.7705801930702820e-02  -3.0459905352167149e-02   1.6483298974878527e-01   3.0459905352166358e-02   8.7705801930704361e-02   1.3437308439661644e-01
  -1.2499999999981230e-01  -1.6163762024447076e-01   1.2247884013551120e-01   6.4085055040447231e-02  -4.3731326231752033e-03  -7.2144530407644514e-02  -1.2858580455127155e-01  -1.6483298974882116e-01  -1.7519355341868947e-01  -1.5804039414797472e-01  -1.1606737402523197e-01  -5.5866254129102004e-02   1.3108525572710410e-02   8.0024643104980531e-02   1.3437308439660980e-01   1.6761855846930007e-01   1.7453994419831001e-01   1.5405025473056880e-01  -1.0936734613525544e-01   4.7508560907536877e-02  -2.1811328662276603e-02   8.7705801930709093e-02   1.3982629158203519e-01  -1.6998740104309959e-01  -1.7345240117574773e-01  -1.4967712210740894e-01  -1.0239541379065313e-01   3.9032753918010539e-02  -3.0459905352167589e-02  -9.5168910313705349e-02  -1.4493186857525045e-01  -1.7193362815433574e-01   1.7193362815434268e-01  -1.4493186857524842e-01  -9.5168910313707389e-02  -3.0459905352166246e-02  -3.9032753918012447e-02  -1.0239541379065263e-01  -1.4967712210741055e-01   1.7345240117574778e-01   1.6998740104310314e-01  -1.3982629158203758e-01  -8.7705801930703389e-02  -2.1811328662284562e-02  -4.7508560907538251e-02   1.0936734613527160e-01   1.2500000000004913e-01   1.6163762024429956e-01   1.2247884013555974e-01   6.4085055040475125e-02  -4.3731326231547327e-03  -7.2144530407654381e-02   1.2858580455126992e-01   1.6483298974878577e-01  -1.7519355341869111e-01   1.5804039414796042e-01  -1.1606737402524457e-01  -5.5866254129095752e-02   1.3108525572706451e-02   8.0024643104984361e-02   1.5405025473056025e-01   1.3437308439661649e-01   1.6761855846929294e-01   1.7453994419830152e-01
   1.2499999999981594e-01   1.5804039414809487e-01  -1.0936734613521581e-01  -3.9032753917992137e-02   3.9032753918042812e-02   1.0936734613526407e-01   1.5804039414795926e-01   1.7541160386144389e-01   1.5804039414796067e-01   1.0936734613527721e-01   3.9032753918018782e-02  -3.9032753918011830e-02  -1.0936734613527775e-01  -1.5804039414795765e-01  -1.7541160386139912e-01  -1.5804039414796703e-01  -1.0936734613526986e-01  -3.9032753918010268e-02  -3.9032753918018796e-02   1.0936734613526343e-01   1.5804039414795235e-01  -1.7541160386141694e-01  -1.5804039414795606e-01   1.0936734613526645e-01   3.9032753918016951e-02  -3.9032753918016923e-02  -1.0936734613527242e-01   1.5804039414795637e-01   1.7541160386140431e-01   1.5804039414795870e-01   1.0936734613526829e-01   3.9032753918017235e-02   3.9032753918015889e-02  -1.0936734613526851e-01  -1.5804039414795906e-01  -1.7541160386141127e-01   1.5804039414795357e-01   1.0936734613527226e-01   3.9032753918015133e-02   3.9032753918013877e-02   1.0936734613527173e-01  -1.5804039414795942e-01  -1.7541160386140661e-01  -1.5804039414795984e-01   1.0936734613527076e-01  -3.9032753918014799e-02   1.2500000000004702e-01   1.5804039414793614e-01   1.0936734613526701e-01   3.9032753918011462e-02  -3.9032753918019317e-02  -1.0936734613527374e-01   1.5804039414795179e-01   1.7541160386140742e-01  -1.5804039414795940e-01   1.0936734613527349e-01  -3.9032753918018116e-02   3.9032753918014661e-02   1.0936734613526868e-01   1.5804039414795903e-01   3.9032753918015424e-02   1.7541160386140475e-01   1.5804039414796026e-01   1.0936734613526920e-01
