 -4.3048162559351918e-003 -1.2904078088363758e-002  2.1472252866434952e-002  2.9988699106619218e-002  3.8432899943950716e-002 -4.6784512558969725e-002 -5.5023417185411976e-002 -6.3129765580349426e-002 -7.1084028840519203e-002 -7.8867044448970247e-002 -8.6460062439413898e-002 -9.3844790566431524e-002 -1.0100343837314231e-001 -1.0791876004995403e-001 -1.1457409598123929e-001 -1.2095341287979657e-001 -1.2704134241247367e-001  1.3282321822374366e-001  1.3828511126839207e-001  1.4341386336764678e-001  1.4819711890848403e-001 -1.5262335460932960e-001  1.5668190728068143e-001  1.6036299951370056e-001  1.6365776323474215e-001 -1.6655826106944316e-001 -1.6905750546441667e-001 -1.7114947552105192e-001 -1.7282913150021800e-001 -1.7409242696357358e-001  1.7493631852169120e-001 -1.7535877316585272e-001 -1.7535877316585147e-001 -1.7493631852167676e-001 -1.7409242696359015e-001 -1.7282913150022639e-001  1.7114947552105225e-001 -1.6905750546441259e-001 -1.6655826106942698e-001  1.6365776323474465e-001  1.6036299951370120e-001 -1.5668190728068981e-001  1.5262335460932341e-001  1.4819711890847936e-001 -1.4341386336764916e-001 -1.3828511126839255e-001  4.3048162559358822e-003 -1.2904078088382974e-002  2.1472252866451883e-002 -2.9988699106621546e-002  3.8432899943939690e-002 -4.6784512558969281e-002  5.5023417185406404e-002  6.3129765580361319e-002  7.1084028840520258e-002  7.8867044448973619e-002 -8.6460062439414828e-002 -9.3844790566430886e-002 -1.0100343837314048e-001 -1.3282321822374765e-001 -1.0791876004995479e-001 -1.1457409598123593e-001  1.2704134241246265e-001 -1.2095341287979600e-001
  8.6070394515250451e-003  2.5738227859522317e-002 -4.2621543063331047e-002 -5.9094389508164952e-002 -7.4998124677743236e-002  9.0179586908482254e-002  1.0449257042015195e-001  1.1779923335718569e-001  1.2997142528142716e-001  1.4089192133057726e-001  1.5045555115796280e-001  1.5857021178032535e-001  1.6515775457994669e-001  1.7015473791854824e-001  1.7351303811495572e-001  1.7520031290243418e-001  1.7520031290245019e-001 -1.7351303811494509e-001 -1.7015473791854330e-001 -1.6515775457993995e-001 -1.5857021178032668e-001  1.5045555115796652e-001 -1.4089192133057446e-001 -1.2997142528142760e-001 -1.1779923335720359e-001  1.0449257042015080e-001  9.0179586908482171e-002  7.4998124677717951e-002  5.9094389508159165e-002  4.2621543063362757e-002 -2.5738227859559523e-002  8.6070394515214161e-003 -8.6070394515207777e-003 -2.5738227859557976e-002 -4.2621543063367046e-002 -5.9094389508161434e-002  7.4998124677720712e-002 -9.0179586908482476e-002 -1.0449257042014186e-001  1.1779923335720555e-001  1.2997142528142785e-001 -1.4089192133058140e-001  1.5045555115796155e-001  1.5857021178032329e-001 -1.6515775457994467e-001 -1.7015473791854480e-001  8.6070394515263028e-003 -2.5738227859561695e-002  4.2621543063363840e-002 -5.9094389508166936e-002  7.4998124677719658e-002 -9.0179586908482059e-002  1.0449257042014161e-001  1.1779923335720492e-001  1.2997142528142930e-001  1.4089192133058043e-001 -1.5045555115796358e-001 -1.5857021178032218e-001 -1.6515775457994308e-001 -1.7351303811495031e-001 -1.7015473791854943e-001 -1.7351303811495020e-001  1.7520031290243582e-001 -1.7520031290243343e-001
 -1.2904078088387377e-002 -3.8432899943882527e-002  6.3129765580313496e-002  8.6460062439420851e-002  1.0791876004998970e-001 -1.2704134241246010e-001 -1.4341386336766090e-001 -1.5668190728066567e-001 -1.6655826106942551e-001 -1.7282913150022738e-001 -1.7535877316585671e-001 -1.7409242696358931e-001 -1.6905750546442017e-001 -1.6036299951370367e-001 -1.4819711890848186e-001 -1.3282321822374743e-001 -1.1457409598124534e-001  9.3844790566427513e-002  7.1084028840517635e-002  4.6784512558967553e-002  2.1472252866450950e-002  4.3048162559334493e-003 -2.9988699106618232e-002 -5.5023417185405321e-002 -7.8867044448973259e-002  1.0100343837315039e-001  1.2095341287980062e-001  1.3828511126839793e-001  1.5262335460931475e-001  1.6365776323473630e-001 -1.7114947552105569e-001  1.7493631852168179e-001  1.7493631852168087e-001  1.7114947552104423e-001  1.6365776323475192e-001  1.5262335460932236e-001 -1.3828511126839610e-001  1.2095341287979522e-001  1.0100343837313948e-001 -7.8867044448974910e-002 -5.5023417185406757e-002  2.9988699106619419e-002 -4.3048162559331422e-003  2.1472252866452490e-002 -4.6784512558970974e-002 -7.1084028840519370e-002  1.2904078088389469e-002 -3.8432899943942438e-002  6.3129765580360778e-002 -8.6460062439418686e-002  1.0791876004995246e-001 -1.2704134241246037e-001  1.4341386336764747e-001  1.5668190728068879e-001  1.6655826106942986e-001  1.7282913150022974e-001 -1.7535877316585610e-001 -1.7409242696358179e-001 -1.6905750546441511e-001 -9.3844790566430539e-002 -1.6036299951370525e-001 -1.4819711890847778e-001  1.1457409598123733e-001 -1.3282321822374718e-001
  1.7193343791124034e-002  5.0919300813519947e-002 -8.2688457661621723e-002 -1.1127994345406442e-001 -1.3559500342603933e-001  1.5469922345882228e-001  1.6785843909047327e-001  1.7456694904392317e-001  1.7456694904394293e-001  1.6785843909046216e-001  1.5469922345883166e-001  1.3559500342600161e-001  1.1127994345405458e-001  8.2688457661682632e-002  5.0919300813593985e-002  1.7193343791116329e-002 -1.7193343791120714e-002  5.0919300813594200e-002  8.2688457661680537e-002  1.1127994345405057e-001  1.3559500342599651e-001 -1.5469922345882783e-001  1.6785843909045181e-001  1.7456694904394496e-001  1.7456694904394321e-001 -1.6785843909047324e-001 -1.5469922345882287e-001 -1.3559500342598829e-001 -1.1127994345404239e-001 -8.2688457661678025e-002  5.0919300813595823e-002 -1.7193343791116492e-002  1.7193343791114965e-002  5.0919300813592284e-002  8.2688457661685116e-002  1.1127994345404695e-001 -1.3559500342599268e-001  1.5469922345882300e-001  1.6785843909045858e-001 -1.7456694904394643e-001 -1.7456694904394573e-001  1.6785843909045878e-001 -1.5469922345882256e-001 -1.3559500342599101e-001  1.1127994345405087e-001  8.2688457661680592e-002  1.7193343791126244e-002 -5.0919300813599577e-002  8.2688457661680925e-002 -1.1127994345405534e-001  1.3559500342599096e-001 -1.5469922345882259e-001  1.6785843909045955e-001  1.7456694904394454e-001  1.7456694904394712e-001  1.6785843909046030e-001 -1.5469922345882600e-001 -1.3559500342599073e-001 -1.1127994345405025e-001  5.0919300813596038e-002 -8.2688457661683257e-002 -5.0919300813595775e-002 -1.7193343791117057e-002 -1.7193343791116571e-002
 -2.1472252866461660e-002 -6.3129765580268907e-002  1.0100343837307192e-001  1.3282321822377210e-001  1.5668190728074433e-001 -1.7114947552104676e-001 -1.7535877316586701e-001 -1.6905750546439652e-001 -1.5262335460932400e-001 -1.2704134241246942e-001 -9.3844790566442668e-002 -5.5023417185417922e-002 -1.2904078088383937e-002  2.9988699106619755e-002  7.1084028840525573e-002  1.0791876004995138e-001  1.3828511126840576e-001 -1.6036299951369526e-001 -1.7282913150022669e-001 -1.7493631852167982e-001 -1.6655826106943056e-001  1.4819711890848092e-001 -1.2095341287979049e-001 -8.6460062439415786e-002 -4.6784512558968018e-002  4.3048162559307830e-003 -3.8432899943945942e-002 -7.8867044448981030e-002 -1.1457409598123018e-001 -1.4341386336764109e-001  1.6365776323475123e-001 -1.7409242696357993e-001 -1.7409242696357996e-001 -1.6365776323474016e-001 -1.4341386336765363e-001 -1.1457409598123613e-001  7.8867044448975979e-002 -3.8432899943938247e-002  4.3048162559332255e-003 -4.6784512558969961e-002 -8.6460062439415064e-002  1.2095341287979647e-001 -1.4819711890847664e-001 -1.6655826106942898e-001  1.7493631852168537e-001  1.7282913150022858e-001  2.1472252866463062e-002 -6.3129765580366273e-002  1.0100343837313978e-001 -1.3282321822375404e-001  1.5668190728068918e-001 -1.7114947552104715e-001  1.7535877316585496e-001  1.6905750546441403e-001  1.5262335460932561e-001  1.2704134241246290e-001 -9.3844790566431677e-002 -5.5023417185407479e-002 -1.2904078088382140e-002  1.6036299951370050e-001  2.9988699106620931e-002  7.1084028840518829e-002 -1.3828511126839413e-001  1.0791876004995121e-001
  2.5738227859573522e-002  7.4998124677614006e-002 -1.1779923335713191e-001 -1.5045555115799703e-001 -1.7015473791860156e-001  1.7520031290243268e-001  1.6515775457995199e-001  1.4089192133057019e-001  1.0449257042014505e-001  5.9094389508176103e-002  8.6070394515331307e-003 -4.2621543063359239e-002 -9.0179586908485085e-002 -1.2997142528142955e-001 -1.5857021178032812e-001 -1.7351303811494803e-001 -1.7351303811496277e-001  1.5857021178031483e-001  1.2997142528142458e-001  9.0179586908477188e-002  4.2621543063361036e-002  8.6070394515220059e-003 -5.9094389508162329e-002 -1.0449257042014026e-001 -1.4089192133057993e-001  1.6515775457995718e-001  1.7520031290243460e-001  1.7015473791854493e-001  1.5045555115795348e-001  1.1779923335720072e-001 -7.4998124677719658e-002  2.5738227859560661e-002 -2.5738227859557268e-002 -7.4998124677713870e-002 -1.1779923335720996e-001 -1.5045555115795917e-001  1.7015473791854760e-001 -1.7520031290243221e-001 -1.6515775457994153e-001  1.4089192133058195e-001  1.0449257042014211e-001 -5.9094389508164050e-002  8.6070394515218671e-003 -4.2621543063364901e-002  9.0179586908484724e-002  1.2997142528142702e-001  2.5738227859572013e-002 -7.4998124677723474e-002  1.1779923335720524e-001 -1.5045555115796905e-001  1.7015473791854480e-001 -1.7520031290243196e-001  1.6515775457994286e-001  1.4089192133058126e-001  1.0449257042014218e-001  5.9094389508163953e-002 -8.6070394515215618e-003  4.2621543063363493e-002  9.0179586908483281e-002  1.5857021178032141e-001  1.2997142528143063e-001  1.5857021178032121e-001 -1.7351303811495158e-001  1.7351303811494923e-001
 -2.9988699106638140e-002 -8.6460062439303334e-002  1.3282321822367410e-001  1.6365776323479159e-001  1.7535877316591031e-001 -1.6655826106942695e-001 -1.3828511126840007e-001 -9.3844790566429206e-002 -3.8432899943945942e-002  2.1472252866436940e-002  7.8867044448967139e-002  1.2704134241246454e-001  1.6036299951370500e-001  1.7493631852168645e-001  1.6905750546441545e-001  1.4341386336764278e-001  1.0100343837314371e-001 -4.6784512558966165e-002  1.2904078088383208e-002  7.1084028840522687e-002  1.2095341287980238e-001 -1.5668190728069262e-001  1.7409242696357519e-001  1.7114947552105031e-001  1.4819711890847623e-001 -1.0791876004995879e-001 -5.5023417185399263e-002  4.3048162559423172e-003  6.3129765580359723e-002  1.1457409598123135e-001 -1.5262335460933082e-001  1.7282913150022719e-001  1.7282913150022855e-001  1.5262335460932316e-001  1.1457409598124176e-001  6.3129765580362832e-002 -4.3048162559348379e-003 -5.5023417185406993e-002 -1.0791876004995062e-001  1.4819711890847925e-001  1.7114947552104984e-001 -1.7409242696358257e-001  1.5668190728068834e-001  1.2095341287979725e-001 -7.1084028840519023e-002 -1.2904078088381381e-002  2.9988699106632523e-002 -8.6460062439418034e-002  1.3282321822374715e-001 -1.6365776323475037e-001  1.7535877316585363e-001 -1.6655826106942462e-001  1.3828511126839341e-001  9.3844790566431358e-002  3.8432899943938767e-002 -2.1472252866452716e-002  7.8867044448975243e-002  1.2704134241246071e-001  1.6036299951370070e-001  4.6784512558969496e-002  1.7493631852168728e-001  1.6905750546441356e-001 -1.0100343837314023e-001  1.4341386336764636e-001
  3.4221106282709787e-002  9.7453465631510541e-002 -1.4584941825593944e-001 -1.7204111907924904e-001 -1.7204111907924144e-001  1.4584941825601064e-001  9.7453465631628655e-002  3.4221106282695687e-002 -3.4221106282678673e-002 -9.7453465631609781e-002 -1.4584941825601141e-001 -1.7204111907919883e-001 -1.7204111907919362e-001 -1.4584941825601350e-001 -9.7453465631618483e-002 -3.4221106282684349e-002  3.4221106282694862e-002 -9.7453465631622202e-002 -1.4584941825601053e-001 -1.7204111907918770e-001 -1.7204111907919079e-001  1.4584941825601430e-001 -9.7453465631618524e-002 -3.4221106282690983e-002  3.4221106282687985e-002 -9.7453465631633901e-002 -1.4584941825601433e-001 -1.7204111907919245e-001 -1.7204111907918029e-001 -1.4584941825600634e-001  9.7453465631625033e-002 -3.4221106282688353e-002  3.4221106282684301e-002  9.7453465631618094e-002  1.4584941825601680e-001  1.7204111907918665e-001 -1.7204111907919339e-001  1.4584941825600861e-001  9.7453465631623687e-002 -3.4221106282687465e-002  3.4221106282688818e-002 -9.7453465631623576e-002  1.4584941825600983e-001  1.7204111907919081e-001 -1.7204111907919109e-001 -1.4584941825600972e-001  3.4221106282701107e-002 -9.7453465631627392e-002  1.4584941825600939e-001 -1.7204111907919567e-001  1.7204111907918895e-001 -1.4584941825600783e-001  9.7453465631623493e-002  3.4221106282688020e-002 -3.4221106282689241e-002 -9.7453465631624922e-002  1.4584941825601341e-001  1.7204111907918954e-001  1.7204111907918970e-001 -9.7453465631624006e-002  1.4584941825601383e-001  9.7453465631623215e-002  3.4221106282687742e-002  3.4221106282686806e-002
 -3.8432899943965419e-002 -1.0791876004983800e-001  1.5668190728062453e-001  1.7535877316592613e-001  1.6036299951374475e-001 -1.1457409598123630e-001 -4.6784512558974707e-002  2.9988699106602477e-002  1.0100343837313017e-001  1.5262335460931620e-001  1.7493631852168934e-001  1.6365776323475487e-001  1.2095341287979833e-001  5.5023417185406404e-002 -2.1472252866460959e-002 -9.3844790566428637e-002 -1.4819711890849091e-001  1.7409242696357533e-001  1.6655826106942545e-001  1.2704134241245421e-001  6.3129765580356476e-002  1.2904078088381793e-002 -8.6460062439413621e-002 -1.4341386336764683e-001 -1.7282913150022766e-001  1.6905750546442563e-001  1.3282321822374032e-001  7.1084028840508851e-002 -4.3048162559352673e-003 -7.8867044448970164e-002  1.3828511126839971e-001 -1.7114947552104715e-001 -1.7114947552104953e-001 -1.3828511126839405e-001 -7.8867044448977866e-002 -4.3048162559363914e-003 -7.1084028840518995e-002  1.3282321822374621e-001  1.6905750546441350e-001 -1.7282913150022991e-001 -1.4341386336764708e-001  8.6460062439415147e-002 -1.2904078088382990e-002  6.3129765580362429e-002 -1.2704134241246268e-001 -1.6655826106942651e-001  3.8432899943954900e-002 -1.0791876004995533e-001  1.5668190728068690e-001 -1.7535877316585949e-001  1.6036299951369945e-001 -1.1457409598123318e-001  4.6784512558969406e-002 -2.9988699106619214e-002 -1.0100343837314270e-001 -1.5262335460932608e-001  1.7493631852168545e-001  1.6365776323474515e-001  1.2095341287979719e-001 -1.7409242696358157e-001  5.5023417185407666e-002 -2.1472252866451928e-002  1.4819711890847950e-001 -9.3844790566430122e-002
  4.2621543063392560e-002  1.1779923335709036e-001 -1.6515775457988877e-001 -1.7351303811503424e-001 -1.4089192133061565e-001  7.4998124677718964e-002 -8.6070394515183075e-003 -9.0179586908460757e-002 -1.5045555115795239e-001 -1.7520031290243590e-001 -1.5857021178033240e-001 -1.0449257042015037e-001 -2.5738227859560762e-002  5.9094389508167054e-002  1.2997142528143435e-001  1.7015473791853711e-001  1.7015473791855226e-001 -1.2997142528141858e-001 -5.9094389508158714e-002  2.5738227859568072e-002  1.0449257042014623e-001 -1.5857021178032521e-001  1.7520031290242713e-001  1.5045555115796605e-001  9.0179586908481615e-002 -8.6070394515188747e-003  7.4998124677725680e-002  1.4089192133058814e-001  1.7351303811494317e-001  1.6515775457993775e-001 -1.1779923335720816e-001  4.2621543063366747e-002 -4.2621543063361168e-002 -1.1779923335719993e-001 -1.6515775457994772e-001 -1.7351303811494906e-001  1.4089192133058470e-001 -7.4998124677717035e-002  8.6070394515214820e-003 -9.0179586908482795e-002 -1.5045555115796369e-001  1.7520031290243557e-001 -1.5857021178032196e-001 -1.0449257042014234e-001  2.5738227859560599e-002 -5.9094389508163633e-002  4.2621543063381319e-002 -1.1779923335720871e-001  1.6515775457993945e-001 -1.7351303811495400e-001  1.4089192133057862e-001 -7.4998124677716035e-002 -8.6070394515235620e-003 -9.0179586908483170e-002 -1.5045555115796572e-001 -1.7520031290243565e-001  1.5857021178032368e-001  1.0449257042014441e-001  2.5738227859561074e-002 -1.2997142528142644e-001 -5.9094389508164695e-002 -1.2997142528142652e-001  1.7015473791854574e-001 -1.7015473791854357e-001
