  -1.9716976943528981e-02   3.9291892616366376e-02   5.8583709302531706e-02  -7.7453429020730186e-02  -9.5765095007992199e-02   1.1338677129126905e-01   1.3019149328914142e-01  -1.4605818259453401e-01  -1.6087251934741714e-01   1.7452776591201724e-01   1.8692553592392661e-01  -1.9797650316611573e-01  -2.0760104516637198e-01   2.1572981687903744e-01   2.2230425031765139e-01  -2.2727697653863610e-01  -2.3061216693562175e-01   2.3228579138537084e-01   2.3228579138537050e-01  -2.3061216693562167e-01  -2.2727697653863643e-01   2.2230425031765108e-01   2.1572981687903703e-01  -2.0760104516637171e-01  -1.9797650316611570e-01   1.8692553592392697e-01   1.7452776591201732e-01  -1.6087251934741703e-01  -1.4605818259453390e-01   1.3019149328914167e-01   1.1338677129126933e-01  -9.5765095007991366e-02   7.7453429020729436e-02   5.8583709302531893e-02   3.9291892616366765e-02  -1.9716976943529269e-02
   3.9291892616366196e-02  -7.7453429020728604e-02  -1.1338677129126896e-01   1.4605818259453507e-01   1.7452776591201841e-01  -1.9797650316611556e-01  -2.1572981687903695e-01   2.2727697653863715e-01   2.3228579138536978e-01  -2.3061216693562184e-01  -2.2230425031765119e-01   2.0760104516637168e-01   1.8692553592392719e-01  -1.6087251934741770e-01  -1.3019149328914137e-01   9.5765095007991380e-02   5.8583709302531775e-02  -1.9716976943529425e-02   1.9716976943529165e-02  -5.8583709302531754e-02  -9.5765095007991297e-02   1.3019149328914090e-01   1.6087251934741745e-01  -1.8692553592392711e-01  -2.0760104516637159e-01   2.2230425031765130e-01   2.3061216693562187e-01  -2.3228579138536995e-01  -2.2727697653863713e-01   2.1572981687903750e-01   1.9797650316611601e-01  -1.7452776591201705e-01   1.4605818259453357e-01   1.1338677129126901e-01   7.7453429020729478e-02  -3.9291892616367147e-02
  -5.8583709302531164e-02   1.1338677129126791e-01   1.6087251934741681e-01  -1.9797650316611717e-01  -2.2230425031765277e-01   2.3228579138536987e-01   2.2727697653863663e-01  -2.0760104516637135e-01  -1.7452776591201677e-01   1.3019149328914117e-01   7.7453429020729686e-02  -1.9716976943529377e-02   3.9291892616366772e-02  -9.5765095007992074e-02  -1.4605818259453404e-01   1.8692553592392644e-01   2.1572981687903686e-01  -2.3061216693562261e-01  -2.3061216693562225e-01   2.1572981687903667e-01   1.8692553592392644e-01  -1.4605818259453365e-01  -9.5765095007991796e-02   3.9291892616366855e-02  -1.9716976943529193e-02   7.7453429020729631e-02   1.3019149328914142e-01  -1.7452776591201760e-01  -2.0760104516637193e-01   2.2727697653863776e-01   2.3228579138537064e-01  -2.2230425031765119e-01   1.9797650316611554e-01   1.6087251934741703e-01   1.1338677129126916e-01  -5.8583709302532525e-02
   7.7453429020728687e-02  -1.4605818259453227e-01  -1.9797650316611506e-01   2.2727697653863851e-01   2.3061216693562336e-01  -2.0760104516637118e-01  -1.6087251934741656e-01   9.5765095007991449e-02   1.9716976943528895e-02   5.8583709302531789e-02   1.3019149328914115e-01  -1.8692553592392702e-01  -2.2230425031765155e-01   2.3228579138537045e-01   2.1572981687903697e-01  -1.7452776591201699e-01  -1.1338677129126913e-01   3.9291892616366925e-02  -3.9291892616367174e-02   1.1338677129126935e-01   1.7452776591201685e-01  -2.1572981687903636e-01  -2.3228579138537023e-01   2.2230425031765158e-01   1.8692553592392705e-01  -1.3019149328914140e-01  -5.8583709302531803e-02  -1.9716976943529505e-02  -9.5765095007992032e-02   1.6087251934741786e-01   2.0760104516637190e-01  -2.3061216693562175e-01   2.2727697653863671e-01   1.9797650316611518e-01   1.4605818259453379e-01  -7.7453429020730519e-02
  -9.5765095007990644e-02   1.7452776591201571e-01   2.2230425031765091e-01  -2.3061216693562353e-01  -1.9797650316611712e-01   1.3019149328914087e-01   3.9291892616365905e-02   5.8583709302532101e-02   1.4605818259453390e-01  -2.0760104516637157e-01  -2.3228579138537017e-01   2.1572981687903711e-01   1.6087251934741753e-01  -7.7453429020729395e-02   1.9716976943529408e-02  -1.1338677129126899e-01  -1.8692553592392688e-01   2.2727697653863727e-01   2.2727697653863693e-01  -1.8692553592392652e-01  -1.1338677129126917e-01   1.9716976943529477e-02  -7.7453429020729589e-02   1.6087251934741767e-01   2.1572981687903714e-01  -2.3228579138537028e-01  -2.0760104516637154e-01   1.4605818259453354e-01   5.8583709302531636e-02   3.9291892616367202e-02   1.3019149328914156e-01  -1.9797650316611581e-01   2.3061216693562178e-01   2.2230425031765078e-01   1.7452776591201746e-01  -9.5765095007992906e-02
   1.1338677129126803e-01  -1.9797650316611423e-01  -2.3228579138537003e-01   2.0760104516637298e-01   1.3019149328914223e-01  -1.9716976943528725e-02   9.5765095007992726e-02  -1.8692553592392711e-01  -2.3061216693562184e-01   2.1572981687903703e-01   1.4605818259453396e-01  -3.9291892616367043e-02   7.7453429020729408e-02  -1.7452776591201780e-01  -2.2727697653863757e-01   2.2230425031765139e-01   1.6087251934741728e-01  -5.8583709302531976e-02   5.8583709302532067e-02  -1.6087251934741723e-01  -2.2230425031765100e-01   2.2727697653863702e-01   1.7452776591201766e-01  -7.7453429020729520e-02   3.9291892616367022e-02  -1.4605818259453390e-01  -2.1572981687903703e-01   2.3061216693562209e-01   1.8692553592392688e-01  -9.5765095007991505e-02   1.9716976943529474e-02  -1.3019149328914145e-01   2.0760104516637165e-01   2.3228579138536970e-01   1.9797650316611598e-01  -1.1338677129127052e-01
  -1.3019149328914029e-01   2.1572981687903575e-01   2.2727697653863721e-01  -1.6087251934741864e-01  -3.9291892616367875e-02  -9.5765095007991824e-02  -1.9797650316611654e-01   2.3228579138537059e-01   1.8692553592392658e-01  -7.7453429020729700e-02   5.8583709302531733e-02  -1.7452776591201730e-01  -2.3061216693562189e-01   2.0760104516637162e-01   1.1338677129126939e-01   1.9716976943529026e-02   1.4605818259453396e-01  -2.2230425031765155e-01  -2.2230425031765136e-01   1.4605818259453376e-01   1.9716976943529418e-02   1.1338677129126903e-01   2.0760104516637171e-01  -2.3061216693562206e-01  -1.7452776591201744e-01   5.8583709302531962e-02  -7.7453429020729742e-02   1.8692553592392716e-01   2.3228579138537025e-01  -1.9797650316611559e-01  -9.5765095007991491e-02  -3.9291892616367161e-02   1.6087251934741750e-01   2.2727697653863665e-01   2.1572981687903733e-01  -1.3019149328914267e-01
   1.4605818259453318e-01  -2.2727697653863646e-01  -2.0760104516637232e-01   9.5765095007992976e-02  -5.8583709302530880e-02   1.8692553592392683e-01   2.3228579138537070e-01  -1.7452776591201799e-01  -3.9291892616366453e-02  -1.1338677129126933e-01  -2.1572981687903697e-01   2.2230425031765155e-01   1.3019149328914145e-01   1.9716976943529529e-02   1.6087251934741748e-01  -2.3061216693562175e-01  -1.9797650316611567e-01   7.7453429020729950e-02  -7.7453429020729589e-02   1.9797650316611567e-01   2.3061216693562178e-01  -1.6087251934741739e-01  -1.9716976943529509e-02  -1.3019149328914112e-01  -2.2230425031765155e-01   2.1572981687903722e-01   1.1338677129126920e-01   3.9291892616367181e-02   1.7452776591201755e-01  -2.3228579138537003e-01  -1.8692553592392663e-01   5.8583709302531629e-02   9.5765095007991935e-02   2.0760104516637126e-01   2.2727697653863749e-01  -1.4605818259453510e-01
  -1.6087251934741664e-01   2.3228579138537006e-01   1.7452776591201866e-01  -1.9716976943530497e-02   1.4605818259453307e-01  -2.3061216693562184e-01  -1.8692553592392663e-01   3.9291892616367015e-02  -1.3019149328914165e-01   2.2727697653863713e-01   1.9797650316611587e-01  -5.8583709302532136e-02   1.1338677129126906e-01  -2.2230425031765164e-01  -2.0760104516637171e-01   7.7453429020729395e-02  -9.5765095007992004e-02   2.1572981687903667e-01   2.1572981687903658e-01  -9.5765095007991657e-02   7.7453429020729464e-02  -2.0760104516637182e-01  -2.2230425031765175e-01   1.1338677129126942e-01  -5.8583709302531969e-02   1.9797650316611584e-01   2.2727697653863702e-01  -1.3019149328914112e-01   3.9291892616366932e-02  -1.8692553592392683e-01  -2.3061216693562164e-01   1.4605818259453357e-01   1.9716976943529294e-02   1.7452776591201669e-01   2.3228579138537045e-01  -1.6087251934741842e-01
   1.7452776591201707e-01  -2.3061216693562259e-01  -1.3019149328914301e-01  -5.8583709302530568e-02  -2.0760104516637107e-01   2.1572981687903683e-01   7.7453429020728964e-02   1.1338677129126919e-01   2.2727697653863727e-01  -1.8692553592392713e-01  -1.9716976943529373e-02  -1.6087251934741736e-01  -2.3228579138537017e-01   1.4605818259453357e-01  -3.9291892616366952e-02   1.9797650316611573e-01   2.2230425031765144e-01  -9.5765095007992115e-02   9.5765095007991685e-02  -2.2230425031765152e-01  -1.9797650316611606e-01   3.9291892616366994e-02  -1.4605818259453390e-01   2.3228579138537028e-01   1.6087251934741717e-01   1.9716976943529484e-02   1.8692553592392699e-01  -2.2727697653863699e-01  -1.1338677129126913e-01  -7.7453429020729728e-02  -2.1572981687903683e-01   2.0760104516637176e-01  -5.8583709302531976e-02   1.3019149328914048e-01   2.3061216693562231e-01  -1.7452776591201830e-01
