  -1.2126781251780702e-01  -1.7025130615184933e-01   1.7025130615190753e-01   1.7025130615168907e-01   1.7025130615176484e-01   1.7025130615173314e-01   1.7025130615177386e-01   1.7025130615172412e-01  -1.7025130615175668e-01   1.7025130615177114e-01  -1.7025130615175985e-01   1.7025130615174822e-01  -1.7025130615174774e-01   1.7025130615174444e-01  -1.7025130615175882e-01   1.7025130615175624e-01  -1.7025130615175044e-01   1.7025130615173728e-01  -1.7025130615173645e-01  -1.7025130615175477e-01   1.7025130615175335e-01  -1.7025130615176109e-01   1.7025130615174530e-01   1.7025130615174880e-01   1.7025130615175574e-01  -1.7025130615175077e-01  -1.7025130615174563e-01   1.7025130615174208e-01   1.7025130615175749e-01   1.7025130615176118e-01   1.7025130615175382e-01   1.7025130615174486e-01   1.7025130615175374e-01   1.7025130615175155e-01   1.7025130615174219e-01   1.7025130615174824e-01   1.7025130615175949e-01   1.7025130615175255e-01   1.7025130615175016e-01  -1.7025130615174977e-01  -1.7025130615175080e-01  -1.7025130615175268e-01   1.7025130615175185e-01   1.7025130615174916e-01   1.7025130615175024e-01  -1.7025130615175152e-01  -1.7025130615175066e-01   1.7025130615174885e-01   1.7025130615174813e-01   1.2126781251811299e-01   1.7025130615177869e-01  -1.7025130615176068e-01  -1.7025130615175013e-01   1.7025130615175166e-01   1.7025130615175674e-01  -1.7025130615175219e-01   1.7025130615175649e-01  -1.7025130615175296e-01   1.7025130615174935e-01   1.7025130615174650e-01  -1.7025130615174719e-01   1.7025130615175205e-01  -1.7025130615174819e-01  -1.7025130615175035e-01  -1.7025130615175216e-01  -1.7025130615175105e-01  -1.7025130615175224e-01  -1.7025130615174711e-01
   1.2126781251780848e-01   1.7006418149168923e-01  -1.6950321885188102e-01  -1.6856965134972077e-01  -1.6726553116975132e-01  -1.6559372505076619e-01  -1.6355790798561937e-01  -1.6116255514189362e-01   1.5841293202516391e-01  -1.5531508290369028e-01   1.5187581752216192e-01  -1.4810269613232641e-01   1.4400401287388423e-01  -1.3958877754215809e-01   1.3486669578265362e-01  -1.2984814775587697e-01   1.2454416531957342e-01  -1.1896640777824996e-01   1.1312713625352896e-01   1.0703918673151269e-01  -1.0071594184648543e-01   9.4171301463046350e-02  -8.7419652121116354e-02  -8.0475835411271179e-02  -7.3355115349637054e-02   6.6073144824303306e-02   5.8645931186886088e-02  -5.1089801064877420e-02  -4.3421364472186204e-02  -3.5657478296704868e-02  -2.7815209245232311e-02  -1.9911796327144748e-02  -1.1964612959303346e-02  -3.9911287755134721e-03   3.9911287755134616e-03   1.1964612959303183e-02   1.9911796327146621e-02   2.7815209245232484e-02   3.5657478296702017e-02  -4.3421364472184018e-02  -5.1089801064879418e-02  -5.8645931186888378e-02   6.6073144824303806e-02   7.3355115349634584e-02   8.0475835411271679e-02  -8.7419652121119532e-02  -9.4171301463040730e-02   1.0071594184648205e-01   1.0703918673150804e-01   1.2126781251811297e-01   1.7006418149161839e-01  -1.6950321885173514e-01  -1.6856965134977950e-01   1.6726553116973844e-01   1.6559372505078904e-01  -1.6355790798559844e-01   1.6116255514192362e-01  -1.5841293202515980e-01   1.5531508290367080e-01   1.5187581752214951e-01  -1.4810269613232468e-01   1.4400401287388725e-01  -1.3958877754215979e-01  -1.3486669578264601e-01  -1.1312713625353892e-01  -1.2984814775587361e-01  -1.2454416531957506e-01  -1.1896640777825680e-01
  -1.2126781251781313e-01  -1.6950321885182179e-01   1.6726553116989429e-01   1.6355790798554407e-01   1.5841293202517079e-01   1.5187581752213899e-01   1.4400401287390677e-01   1.3486669578262825e-01  -1.2454416531958143e-01   1.1312713625354957e-01  -1.0071594184649074e-01   8.7419652121119185e-02  -7.3355115349634445e-02   5.8645931186888586e-02  -4.3421364472186627e-02   2.7815209245231520e-02  -1.1964612959303464e-02  -3.9911287755126550e-03   1.9911796327142482e-02   3.5657478296701427e-02  -5.1089801064879016e-02   6.6073144824307511e-02  -8.0475835411268029e-02  -9.4171301463039231e-02  -1.0703918673151312e-01   1.1896640777825880e-01   1.2984814775586853e-01  -1.3958877754215437e-01  -1.4810269613233426e-01  -1.5531508290368179e-01  -1.6116255514192052e-01  -1.6559372505077649e-01  -1.6856965134978263e-01  -1.7006418149159122e-01  -1.7006418149158137e-01  -1.6856965134977736e-01  -1.6559372505079134e-01  -1.6116255514191893e-01  -1.5531508290367074e-01   1.4810269613232652e-01   1.3958877754216162e-01   1.2984814775587392e-01  -1.1896640777825844e-01  -1.0703918673150817e-01  -9.4171301463039758e-02   8.0475835411271596e-02   6.6073144824302932e-02  -5.1089801064878815e-02  -3.5657478296701593e-02   1.2126781251811397e-01   1.6950321885175246e-01  -1.6726553116974707e-01  -1.6355790798559736e-01   1.5841293202515930e-01   1.5187581752215959e-01  -1.4400401287388806e-01   1.3486669578265165e-01  -1.2454416531957628e-01   1.1312713625353665e-01   1.0071594184648107e-01  -8.7419652121117075e-02   7.3355115349635486e-02  -5.8645931186886678e-02  -4.3421364472184178e-02   1.9911796327146038e-02  -2.7815209245231790e-02  -1.1964612959303258e-02   3.9911287755136525e-03
   1.2126781251782061e-01   1.6856965134987481e-01  -1.6355790798575479e-01  -1.5531508290362850e-01  -1.4400401287389986e-01  -1.2984814775586354e-01  -1.1312713625355468e-01  -9.4171301463031681e-02   7.3355115349644631e-02  -5.1089801064885823e-02   2.7815209245236901e-02  -3.9911287755147800e-03  -1.9911796327143298e-02   4.3421364472177988e-02  -6.6073144824307914e-02   8.7419652121122446e-02  -1.0703918673150940e-01   1.2454416531956292e-01  -1.3958877754214957e-01  -1.5187581752215665e-01   1.6116255514191988e-01  -1.6726553116974682e-01   1.7006418149158495e-01   1.6950321885172234e-01   1.6559372505078704e-01  -1.5841293202515763e-01  -1.4810269613232505e-01   1.3486669578264068e-01   1.1896640777826362e-01   1.0071594184649074e-01   8.0475835411272373e-02   5.8645931186884909e-02   3.5657478296701496e-02   1.1964612959302649e-02  -1.1964612959301449e-02  -3.5657478296700122e-02  -5.8645931186890335e-02  -8.0475835411273428e-02  -1.0071594184648250e-01   1.1896640777825777e-01   1.3486669578264593e-01   1.4810269613232929e-01  -1.5841293202515724e-01  -1.6559372505078146e-01  -1.6950321885172431e-01   1.7006418149159105e-01   1.6726553116973686e-01  -1.6116255514191632e-01  -1.5187581752215112e-01   1.2126781251811415e-01   1.6856965134980825e-01  -1.6355790798560640e-01  -1.5531508290367332e-01   1.4400401287388917e-01   1.2984814775587980e-01  -1.1312713625353950e-01   9.4171301463044824e-02  -7.3355115349636124e-02   5.1089801064878176e-02   2.7815209245231769e-02  -3.9911287755136195e-03  -1.9911796327146007e-02   4.3421364472182963e-02   6.6073144824303112e-02   1.3958877754216384e-01   8.7419652121119157e-02   1.0703918673151086e-01   1.2454416531957135e-01
  -1.2126781251782966e-01  -1.6726553116982795e-01   1.5841293202531501e-01   1.4400401287385350e-01   1.2454416531958742e-01   1.0071594184647766e-01   7.3355115349648808e-02   4.3421364472185218e-02  -1.1964612959315999e-02  -1.9911796327141598e-02   5.1089801064877267e-02  -8.0475835411270680e-02   1.0703918673150600e-01  -1.2984814775586703e-01   1.4810269613233806e-01  -1.6116255514192210e-01   1.6856965134978022e-01  -1.7006418149157623e-01   1.6559372505077205e-01   1.5531508290367910e-01  -1.3958877754216653e-01   1.1896640777826556e-01  -9.4171301463039814e-02  -6.6073144824303626e-02  -3.5657478296703092e-02   3.9911287755148867e-03  -2.7815209245227516e-02   5.8645931186881911e-02   8.7419652121121433e-02   1.1312713625354485e-01   1.3486669578264918e-01   1.5187581752214779e-01   1.6355790798559880e-01   1.6950321885172545e-01   1.6950321885171635e-01   1.6355790798559519e-01   1.5187581752216087e-01   1.3486669578264654e-01   1.1312713625353708e-01  -8.7419652121118102e-02  -5.8645931186886567e-02  -2.7815209245231353e-02  -3.9911287755151105e-03  -3.5657478296702572e-02  -6.6073144824304181e-02   9.4171301463041035e-02   1.1896640777825930e-01  -1.3958877754215998e-01  -1.5531508290367005e-01   1.2126781251811435e-01   1.6726553116976500e-01  -1.5841293202516710e-01  -1.4400401287388961e-01   1.2454416531957818e-01   1.0071594184648987e-01  -7.3355115349637456e-02   4.3421364472187252e-02  -1.1964612959303357e-02  -1.9911796327146764e-02  -5.1089801064877982e-02   8.0475835411270291e-02  -1.0703918673151062e-01   1.2984814775587097e-01   1.4810269613232727e-01   1.6559372505078468e-01   1.6116255514191816e-01   1.6856965134978150e-01   1.7006418149158686e-01
   1.2126781251784170e-01   1.6559372505086969e-01  -1.5187581752230853e-01  -1.2984814775585107e-01  -1.0071594184649652e-01  -6.6073144824303029e-02  -2.7815209245243423e-02   1.1964612959293738e-02  -5.1089801064867456e-02   8.7419652121117561e-02  -1.1896640777826045e-01   1.4400401287388467e-01  -1.6116255514191311e-01   1.6950321885172140e-01  -1.6856965134979021e-01   1.5841293202515883e-01  -1.3958877754216115e-01   1.1312713625352991e-01  -8.0475835411270180e-02  -4.3421364472190728e-02   3.9911287755174689e-03   3.5657478296703994e-02  -7.3355115349631225e-02  -1.0703918673150743e-01  -1.3486669578264990e-01   1.5531508290367141e-01   1.6726553116973297e-01  -1.7006418149158237e-01  -1.6355790798560227e-01  -1.4810269613233823e-01  -1.2454416531957430e-01  -9.4171301463035859e-02  -5.8645931186886220e-02  -1.9911796327143984e-02   1.9911796327143422e-02   5.8645931186884825e-02   9.4171301463045712e-02   1.2454416531957628e-01   1.4810269613232768e-01  -1.6355790798559600e-01  -1.7006418149159008e-01  -1.6726553116973836e-01   1.5531508290367083e-01   1.3486669578264421e-01   1.0703918673150785e-01  -7.3355115349634681e-02  -3.5657478296701642e-02  -3.9911287755125908e-03  -4.3421364472182936e-02   1.2126781251811525e-01   1.6559372505081138e-01  -1.5187581752216309e-01  -1.2984814775587752e-01   1.0071594184648885e-01   6.6073144824309801e-02  -2.7815209245235166e-02  -1.1964612959301677e-02   5.1089801064880522e-02  -8.7419652121118907e-02  -1.1896640777825646e-01   1.4400401287388370e-01  -1.6116255514191885e-01   1.6950321885172229e-01   1.6856965134977972e-01   8.0475835411271901e-02   1.5841293202515677e-01   1.3958877754216270e-01   1.1312713625353503e-01
  -1.2126781251785571e-01  -1.6355790798568090e-01   1.4400401287403880e-01   1.1312713625352563e-01   7.3355115349648156e-02   2.7815209245235867e-02  -1.9911796327136102e-02  -6.6073144824286403e-02   1.0703918673150006e-01  -1.3958877754216351e-01   1.6116255514192179e-01  -1.7006418149158906e-01   1.6559372505077902e-01  -1.4810269613232821e-01   1.1896640777826396e-01  -8.0475835411269153e-02   3.5657478296699414e-02   1.1964612959301126e-02  -5.8645931186879267e-02  -1.0071594184648172e-01   1.3486669578264585e-01  -1.5841293202516538e-01   1.6950321885172021e-01   1.6726553116973478e-01   1.5187581752215537e-01  -1.2454416531957491e-01  -8.7419652121121155e-02   4.3421364472185663e-02  -3.9911287755122569e-03  -5.1089801064882326e-02  -9.4171301463043616e-02  -1.2984814775586881e-01  -1.5531508290367424e-01  -1.6856965134978041e-01  -1.6856965134977275e-01  -1.5531508290367152e-01  -1.2984814775587908e-01  -9.4171301463038731e-02  -5.1089801064877878e-02   3.9911287755133359e-03  -4.3421364472184393e-02  -8.7419652121119976e-02   1.2454416531957417e-01   1.5187581752215193e-01   1.6726553116973650e-01  -1.6950321885172465e-01  -1.5841293202515680e-01   1.3486669578264615e-01   1.0071594184648279e-01   1.2126781251811582e-01   1.6355790798562553e-01  -1.4400401287389633e-01  -1.1312713625354329e-01   7.3355115349642175e-02   2.7815209245237903e-02   1.9911796327141566e-02  -6.6073144824303126e-02   1.0703918673151148e-01  -1.3958877754216104e-01  -1.6116255514191452e-01   1.7006418149158761e-01  -1.6559372505078387e-01   1.4810269613232674e-01   1.1896640777825916e-01  -5.8645931186888857e-02   8.0475835411270707e-02   3.5657478296701295e-02  -1.1964612959303629e-02
   1.2126781251787182e-01   1.6116255514200045e-01  -1.3486669578279550e-01  -9.4171301463039439e-02  -4.3421364472196078e-02   1.1964612959296619e-02   6.6073144824297839e-02   1.1312713625351607e-01  -1.4810269613232427e-01   1.6726553116974174e-01  -1.6856965134978674e-01   1.5187581752214996e-01  -1.1896640777825725e-01   7.3355115349636540e-02  -1.9911796327142517e-02  -3.5657478296707346e-02   8.7419652121122099e-02  -1.2984814775586240e-01   1.5841293202514634e-01   1.7006418149159697e-01  -1.6355790798560105e-01   1.3958877754216875e-01  -1.0071594184648192e-01  -5.1089801064880258e-02   3.9911287755136872e-03  -5.8645931186885991e-02  -1.0703918673150452e-01   1.4400401287387701e-01   1.6559372505078715e-01   1.6950321885173580e-01   1.5531508290367271e-01   1.2454416531956744e-01   8.0475835411270250e-02   2.7815209245230482e-02  -2.7815209245228796e-02  -8.0475835411268459e-02  -1.2454416531958010e-01  -1.5531508290367305e-01  -1.6950321885172320e-01   1.6559372505078218e-01   1.4400401287388578e-01   1.0703918673150997e-01  -5.8645931186885575e-02  -3.9911287755128371e-03   5.1089801064879467e-02  -1.0071594184648347e-01  -1.3958877754216156e-01   1.6355790798559564e-01   1.7006418149158944e-01   1.2126781251811720e-01   1.6116255514194738e-01  -1.3486669578265612e-01  -9.4171301463047072e-02   4.3421364472192546e-02  -1.1964612959298163e-02   6.6073144824299712e-02  -1.1312713625353958e-01   1.4810269613232996e-01  -1.6726553116973483e-01  -1.6856965134977711e-01   1.5187581752215012e-01  -1.1896640777825923e-01   7.3355115349635042e-02   1.9911796327145813e-02  -1.5841293202515955e-01  -3.5657478296703307e-02  -8.7419652121120295e-02  -1.2984814775587095e-01
  -1.2126781251788624e-01  -1.5841293202523807e-01   1.2454416531972001e-01   7.3355115349644701e-02   1.1964612959312835e-02  -5.1089801064869475e-02  -1.0703918673150950e-01  -1.4810269613230342e-01   1.6856965134978458e-01  -1.6559372505079120e-01   1.3958877754217017e-01  -9.4171301463035165e-02   3.5657478296702391e-02   2.7815209245229604e-02  -8.7419652121128552e-02   1.3486669578265117e-01  -1.6355790798559830e-01   1.6950321885171160e-01  -1.5187581752214757e-01  -1.1312713625354903e-01   5.8645931186894699e-02   3.9911287755134764e-03  -6.6073144824300392e-02  -1.1896640777825555e-01  -1.5531508290367227e-01   1.7006418149159030e-01   1.6116255514191796e-01  -1.2984814775587006e-01  -8.0475835411277036e-02  -1.9911796327146996e-02   4.3421364472187800e-02   1.0071594184648033e-01   1.4400401287388845e-01   1.6726553116973805e-01   1.6726553116973134e-01   1.4400401287388767e-01   1.0071594184648755e-01   4.3421364472181243e-02  -1.9911796327146587e-02   8.0475835411272401e-02   1.2984814775587372e-01   1.6116255514192024e-01  -1.7006418149159008e-01  -1.5531508290367030e-01  -1.1896640777825851e-01   6.6073144824303265e-02   3.9911287755136863e-03   5.8645931186886317e-02   1.1312713625353672e-01   1.2126781251811815e-01   1.5841293202518722e-01  -1.2454416531958408e-01  -7.3355115349641731e-02   1.1964612959312336e-02  -5.1089801064875269e-02   1.0703918673150600e-01  -1.4810269613233132e-01   1.6856965134978166e-01  -1.6559372505077963e-01  -1.3958877754215945e-01   9.4171301463038620e-02  -3.5657478296701503e-02  -2.7815209245230409e-02  -8.7419652121118394e-02  -1.5187581752215443e-01  -1.3486669578264698e-01  -1.6355790798559836e-01  -1.6950321885172112e-01
   1.2126781251790274e-01   1.5531508290375279e-01  -1.1312713625368093e-01  -5.1089801064897432e-02   1.9911796327140272e-02   8.7419652121106875e-02   1.3958877754216811e-01   1.6726553116971163e-01  -1.6559372505079439e-01   1.3486669578265587e-01  -8.0475835411278895e-02   1.1964612959296567e-02   5.8645931186885221e-02  -1.1896640777825455e-01   1.5841293202516835e-01  -1.7006418149159067e-01   1.5187581752215051e-01  -1.0703918673150305e-01   4.3421364472187779e-02  -2.7815209245223644e-02   9.4171301463035401e-02  -1.4400401287389158e-01   1.6856965134977503e-01   1.6355790798559325e-01   1.2984814775587367e-01  -7.3355115349635597e-02  -3.9911287755179754e-03  -6.6073144824295174e-02  -1.2454416531957545e-01  -1.6116255514192893e-01  -1.6950321885172581e-01  -1.4810269613232055e-01  -1.0071594184648108e-01  -3.5657478296699706e-02   3.5657478296699095e-02   1.0071594184647985e-01   1.4810269613233504e-01   1.6950321885172392e-01   1.6116255514191599e-01  -1.2454416531957253e-01  -6.6073144824301808e-02   3.9911287755157142e-03  -7.3355115349636804e-02  -1.2984814775587331e-01  -1.6355790798559630e-01   1.6856965134978033e-01   1.4400401287388623e-01  -9.4171301463041118e-02  -2.7815209245232474e-02   1.2126781251811825e-01   1.5531508290370236e-01  -1.1312713625354853e-01  -5.1089801064887370e-02  -1.9911796327136154e-02  -8.7419652121115743e-02   1.3958877754215901e-01  -1.6726553116974210e-01   1.6559372505078385e-01  -1.3486669578264257e-01  -8.0475835411270263e-02   1.1964612959302531e-02   5.8645931186887684e-02  -1.1896640777825690e-01  -1.5841293202515710e-01  -4.3421364472183345e-02  -1.7006418149158972e-01  -1.5187581752215346e-01  -1.0703918673150663e-01
